timestamp,user_id,amount,device_id,lat,lon,ip_address,is_fraud,hour,day_of_week,tx_count_24h,avg_spend_user,amount_ratio,dist_from_last_tx_km,travel_velocity_kmph,auth_method_PIN,auth_method_Password,category_food,category_grocery,category_tech,category_travel,category_utilities
2026-01-12 11:32:11,user_10,193.78,758fdd27,-8.497347,-43.837549,82.141.22.247,0,11,0,2.0,364.8177777777778,0.5311692899956142,6.922471039902304,0.0,True,False,False,False,False,False,True
2026-01-13 10:52:11,user_10,1128.43,758fdd27,-8.507119,-43.810529,47.51.86.199,0,10,1,2.0,355.8157894736842,3.1713882109311444,3.1639080563075006,0.0,False,True,False,False,True,False,False
2026-01-13 13:18:11,user_10,323.01,2a7a0e10,-8.430639,-43.842072,89.84.209.50,0,13,1,2.0,394.4465,0.8188943240718323,9.18457392098983,0.0,False,False,False,False,False,False,True
2026-01-13 14:32:11,user_10,480.53,61007d8b,-8.434003,-43.782747,32.179.5.95,0,14,1,3.0,391.0447619047619,1.228836304210698,6.5360403836188805,0.0,False,False,False,False,True,False,False
2026-01-13 19:12:11,user_10,317.77,758fdd27,-8.4845,-43.76181,89.150.79.123,0,19,1,4.0,395.1122727272728,0.8042524161716978,6.068858562618874,0.0,False,True,False,False,False,False,True
2026-01-03 10:53:02,user_100,267.74,b7829168,69.974058,-53.942463,109.185.111.86,0,10,5,1.0,0.0,0.0,0.0,0.0,False,True,False,False,False,False,False
2026-01-03 11:41:02,user_100,332.12,93cdc0e6,70.021903,-53.876118,61.189.137.42,0,11,5,2.0,267.74,1.2404571599312766,5.888229977523264,0.0,True,False,False,False,False,False,True
2026-01-04 06:25:02,user_100,332.89,b7829168,69.967927,-53.866157,168.215.190.145,0,6,6,3.0,299.93,1.1098923082052479,6.013806659471285,0.0,False,False,False,False,True,False,False
2026-01-05 04:25:02,user_100,15.62,96d48c9e,69.965595,-53.943258,55.169.127.17,0,4,0,2.0,310.9166666666667,0.050238541945859014,2.948318970129888,0.0,True,False,True,False,False,False,False
2026-01-05 22:41:02,user_100,164.73,96d48c9e,69.968931,-53.881516,20.84.206.225,0,22,0,2.0,237.0925,0.6947921170007486,2.3808645686216034,0.0,True,False,False,True,False,False,False
2026-01-06 19:09:02,user_100,23.1,96d48c9e,69.96034,-53.935698,134.141.240.143,0,19,1,2.0,222.61999999999998,0.1037642619710718,2.2744220680434086,0.0,True,False,False,True,False,False,False
2026-01-07 08:19:02,user_100,190.0,93cdc0e6,69.946973,-53.948927,187.21.155.167,0,8,2,2.0,189.36666666666667,1.0033444816053512,1.5695416094430905,0.0,False,True,False,False,True,False,False
2026-01-07 20:27:02,user_100,970.67,93cdc0e6,70.000801,-53.935269,72.151.135.236,0,20,2,2.0,189.45714285714286,5.12342783893832,6.007952923952649,0.0,True,False,False,False,True,False,False
2026-01-08 08:12:02,user_100,2475.1,93cdc0e6,69.963741,-53.899645,171.93.254.87,0,8,3,3.0,287.10875,8.620775228898458,4.338239670446437,0.0,True,False,False,False,True,False,False
2026-01-09 02:16:02,user_100,336.63,93cdc0e6,69.964044,-53.879902,53.161.23.28,0,2,4,2.0,530.2188888888888,0.6348887356793945,0.7528982806253643,0.0,False,True,False,False,False,False,True
2026-01-09 22:37:02,user_100,17.34,96d48c9e,69.986481,-53.878582,210.123.139.6,0,22,4,2.0,510.85999999999996,0.0339427631836511,2.4953867746533893,0.0,False,True,True,False,False,False,False
2026-01-10 11:07:02,user_100,95.03,96d48c9e,69.959402,-53.941354,173.130.245.154,0,11,5,2.0,465.9945454545454,0.2039294256272996,3.844513979431477,0.0,False,False,True,False,False,False,False
2026-01-11 06:41:02,user_100,33.67,93cdc0e6,69.995223,-53.949345,89.57.21.3,0,6,6,2.0,435.08083333333326,0.07738791833701401,3.9947155216739465,0.0,False,True,True,False,False,False,False
2026-01-11 09:47:02,user_100,162.16,93cdc0e6,69.964399,-53.861992,99.241.186.13,0,9,6,3.0,404.2030769230769,0.4011844769575081,4.775497455045461,0.0,False,True,False,False,False,False,True
2026-01-12 06:47:02,user_100,255.73,96d48c9e,69.952528,-53.929887,172.175.51.139,0,6,0,2.0,386.9142857142857,0.6609474228326687,2.9045225247745106,0.0,False,False,False,False,False,False,True
2026-01-12 23:20:02,user_100,58.15,93cdc0e6,70.021617,-53.939943,89.49.139.161,0,23,0,2.0,378.16866666666664,0.1537673665895112,7.691871349370868,0.0,True,False,False,True,False,False,False
2026-01-13 01:12:02,user_100,4402.83,96d48c9e,70.036832,-53.948417,206.79.246.176,1,1,1,3.0,358.16749999999996,12.29265636887769,1.7221675321337784,0.0,False,True,False,False,True,False,False
2026-01-13 16:42:02,user_100,59.09,93cdc0e6,70.031416,-53.886663,16.190.134.186,0,16,1,3.0,596.0888235294117,0.09912952175504837,2.420822283557802,0.0,True,False,True,False,False,False,False
2026-01-13 20:59:02,user_100,43.14,93cdc0e6,70.032039,-53.895242,163.179.253.204,0,20,1,4.0,566.2555555555555,0.0761846830053176,0.3330547900080046,0.0,False,True,True,False,False,False,False
2026-01-14 16:31:02,user_100,99.18,96d48c9e,69.967678,-53.90678,80.20.138.239,0,16,2,3.0,538.7231578947368,0.18410197992524235,7.1700565058475645,0.0,True,False,True,False,False,False,False
2026-01-15 00:20:56,user_101,122.73,fbee6825,-59.815834,12.39731,95.52.101.236,0,0,3,1.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False
2026-01-15 03:04:56,user_101,1887.89,fb52f3bb,-59.739975,12.467495,157.130.135.179,0,3,3,2.0,122.73,15.382465574839078,9.304990909626573,0.0,False,True,False,False,True,False,False
2026-01-16 00:49:56,user_101,190.41,0fe7f02f,-59.817193,12.41703,75.229.218.110,0,0,4,2.0,1005.3100000000001,0.18940426336155014,9.038882053932602,0.0,False,True,False,True,False,False,False
2026-01-16 17:21:56,user_101,137.16,fb52f3bb,-59.757932,12.464139,160.12.235.93,0,17,4,2.0,733.6766666666667,0.1869488375896739,7.097182270891058,0.0,False,True,False,False,False,False,True
2026-01-17 11:14:56,user_101,295.17,fb52f3bb,-59.830011,12.41002,136.138.244.168,0,11,5,2.0,584.5475,0.5049546871725565,8.567594333960914,0.0,True,False,False,False,False,False,False
2026-01-18 00:07:56,user_101,22.42,0fe7f02f,-59.798645,12.448432,77.137.169.79,0,0,6,2.0,526.672,0.04256918917276787,4.095906813049671,0.0,True,False,False,True,False,False,False
2026-01-18 10:06:56,user_101,319.62,fb52f3bb,-59.739424,12.458358,136.160.126.97,0,10,6,3.0,442.63000000000005,0.7220929444456995,6.608481048277202,0.0,False,False,False,False,False,False,False
2026-01-18 13:10:56,user_101,109.25,0fe7f02f,-59.801465,12.414969,175.84.111.60,0,13,6,3.0,425.0571428571429,0.2570242656449553,7.313789737030322,0.0,False,False,True,False,False,False,False
2026-01-19 07:27:56,user_101,463.21,0fe7f02f,-59.819959,12.434314,24.242.166.147,0,7,0,3.0,385.58125,1.2013291621415718,2.323569639090631,0.0,True,False,False,False,False,False,False
2026-01-20 06:16:56,user_101,133.73,fbee6825,-59.813519,12.407893,41.167.98.3,0,6,1,2.0,394.2066666666667,0.3392383013985895,1.6415026822027496,0.0,False,True,False,True,False,False,False
2026-01-20 09:12:56,user_101,41.61,0fe7f02f,-59.829376,12.408353,54.114.53.91,0,9,1,2.0,368.159,0.11302181937695398,1.7634054245007573,0.0,False,False,False,False,False,False,False
2026-01-20 13:39:56,user_101,985.91,fb52f3bb,-59.790657,12.437909,105.100.246.128,0,13,1,3.0,338.4727272727273,2.9128196175333043,4.611659207083596,0.0,False,True,False,False,True,False,False
2026-01-21 04:28:56,user_101,200.53,0fe7f02f,-59.792111,12.416217,143.159.177.242,0,4,2,4.0,392.4258333333334,0.5110010171773434,1.2243397958789186,0.0,True,False,False,False,False,False,False
2026-01-21 10:56:56,user_101,65.35,0fe7f02f,-59.755896,12.423994,177.196.217.37,0,10,2,3.0,377.6646153846154,0.17303712695839205,4.050386773836467,0.0,True,False,True,False,False,False,False
2026-01-21 18:38:56,user_101,189.89,0fe7f02f,-59.760677,12.394315,180.177.187.131,0,18,2,3.0,355.3564285714286,0.5343648931957652,1.7450685182497425,0.0,True,False,False,False,False,False,False
2026-01-22 01:28:56,user_101,353.64,fbee6825,-59.817356,12.444149,117.255.102.25,0,1,3,4.0,344.32533333333333,1.027051935378944,6.891665504098494,0.0,False,False,False,False,False,False,True
2026-01-22 07:55:56,user_101,244.12,0fe7f02f,-59.741661,12.470149,47.93.169.184,0,7,3,4.0,344.9075,0.7077839710647057,8.541761424670714,0.0,False,True,False,False,False,False,False
2026-01-23 07:29:56,user_101,302.26,fb52f3bb,-59.817836,12.416569,202.114.195.155,0,7,4,2.0,338.9788235294118,0.8916781197506698,8.985425266276891,0.0,False,False,False,False,False,False,True
2026-01-24 04:41:56,user_101,2253.34,0fe7f02f,-59.756614,12.450972,173.75.129.132,0,4,5,2.0,336.93888888888887,6.6876815776022696,7.0745137950642825,0.0,False,False,False,False,True,False,False
2026-01-24 23:52:56,user_101,482.68,fb52f3bb,-59.822579,12.420285,57.125.203.52,0,23,5,2.0,437.8021052631579,1.1025072611513975,7.53324503963803,0.0,False,False,False,False,False,False,False
2026-01-12 04:04:06,user_102,2922.05,b0a6b42d,77.317614,-95.951882,51.141.49.103,0,4,0,1.0,0.0,0.0,0.0,0.0,False,True,False,False,True,False,False
2026-01-13 03:32:06,user_102,86.44,41b00989,77.287875,-95.962465,155.149.246.164,0,3,1,2.0,2922.05,0.02958197156106158,3.316926267767899,0.0,True,False,False,False,False,False,False
2026-01-13 16:26:06,user_102,15.66,41b00989,77.282072,-95.924332,219.58.157.152,0,16,1,2.0,1504.2450000000001,0.010410538176959205,1.1346230804046529,0.0,False,False,True,False,False,False,False
2026-01-14 02:47:06,user_102,51.94,41b00989,77.322753,-95.949582,171.63.120.14,0,2,2,3.0,1008.0500000000001,0.05152522196319626,4.565424643931791,0.0,False,True,False,False,False,False,False
2026-01-14 19:38:06,user_102,130.6,b0a6b42d,77.276787,-95.947105,96.131.116.221,0,19,2,2.0,769.0225,0.169825980384189,5.111544678058136,0.0,False,False,True,False,False,False,False
2026-01-15 19:25:06,user_102,23.44,2dc8b940,77.284232,-95.942082,42.243.85.203,0,19,3,2.0,641.338,0.03654859060277109,0.836930462414261,0.0,False,True,True,False,False,False,False
2026-01-16 00:37:06,user_102,188.46,b0a6b42d,77.319068,-95.887727,202.8.61.82,0,0,4,2.0,538.355,0.3500664059960435,4.095094067324,0.0,False,True,False,False,False,False,True
2026-01-16 18:08:06,user_102,407.26,41b00989,77.365759,-95.954509,204.171.165.40,0,18,4,3.0,488.37,0.8339169072629359,5.4408181007077,0.0,False,False,False,False,True,False,False
2026-01-17 07:31:06,user_102,108.1,2dc8b940,77.312508,-95.960197,138.217.176.167,0,7,5,2.0,478.23125000000005,0.226041271874224,5.922863544583457,0.0,True,False,True,False,False,False,False
2026-01-18 01:18:06,user_102,94.37,2dc8b940,77.291208,-95.909698,157.67.21.8,0,1,6,2.0,437.1055555555556,0.21589750759414836,2.670783490037233,0.0,False,False,True,False,False,False,False
2026-01-18 07:44:06,user_102,476.02,41b00989,77.303799,-95.89157,63.90.68.249,0,7,6,2.0,402.832,1.1816836795487946,1.4685419680549494,0.0,False,False,False,False,False,False,False
2026-01-18 12:17:06,user_102,94.21,41b00989,77.374204,-95.927527,28.57.183.22,0,12,6,3.0,409.48545454545456,0.23006922212799208,7.877574559869631,0.0,True,False,False,True,False,False,False
2026-01-19 08:42:06,user_102,45.51,41b00989,77.336771,-95.941399,19.237.184.241,0,8,0,2.0,383.21250000000003,0.11875917408748408,4.176032623899209,0.0,False,True,True,False,False,False,False
2026-01-20 03:19:06,user_102,70.13,41b00989,77.34561,-95.93716,22.12.25.7,0,3,1,2.0,357.23538461538465,0.1963131397957821,0.9882650654760025,0.0,False,False,False,False,False,False,True
2026-01-20 14:17:06,user_102,174.12,2dc8b940,77.322215,-95.956836,146.52.216.151,0,14,1,2.0,336.7278571428572,0.5170941349415276,2.6452697464368686,0.0,False,True,False,True,False,False,False
2026-01-10 09:32:00,user_103,534.57,cb752910,-38.198105,-144.512965,137.200.3.173,0,9,5,1.0,0.0,0.0,0.0,0.0,False,True,False,False,True,False,False
2026-01-10 18:08:00,user_103,1132.48,cb752910,-38.15027,-144.513414,220.80.24.120,0,18,5,2.0,534.57,2.1184877565145817,5.319154123396788,0.0,True,False,False,False,True,False,False
2026-01-10 21:52:00,user_103,117.07,cb752910,-38.178114,-144.542135,7.209.158.171,0,21,5,3.0,833.5250000000001,0.1404516961098947,3.986335951409252,0.0,False,True,False,False,False,False,True
2026-01-11 02:39:00,user_103,347.38,cb752910,-38.14272,-144.483417,217.134.233.252,0,2,6,4.0,594.7066666666667,0.5841199022487276,6.468748385883628,0.0,False,False,False,False,False,False,False
2026-01-11 08:45:00,user_103,214.06,cb752910,-38.223189,-144.511407,75.176.121.183,0,8,6,5.0,532.875,0.4017077175697865,9.276160551586244,0.0,False,True,False,False,True,False,False
2026-01-11 20:17:00,user_103,9.65,cb752910,-38.228639,-144.49583,173.130.45.43,0,20,6,4.0,469.1120000000001,0.020570780538549428,1.4895350934267861,0.0,False,False,True,False,False,False,False
2026-01-12 06:42:00,user_103,66.52,cb752910,-38.148659,-144.559271,59.9.208.225,0,6,0,3.0,392.535,0.16946259569210387,10.480173270597689,0.0,True,False,True,False,False,False,False
2026-01-12 20:11:00,user_103,2889.65,cb752910,-38.163747,-144.48303,40.116.64.127,0,20,0,3.0,345.9614285714286,8.3525207186598,6.874072239463294,0.0,True,False,False,False,True,False,False
2026-01-13 18:06:00,user_103,75.09,cb752910,-38.206369,-144.540457,36.137.103.237,0,18,1,2.0,663.9225,0.11310055013951177,6.903166526902249,0.0,False,True,True,False,False,False,False
2026-01-14 07:53:00,user_103,181.34,cb752910,-38.19127,-144.539143,93.203.250.239,0,7,2,2.0,598.4966666666667,0.3029924978696623,1.6828540529086804,0.0,False,False,False,True,False,False,False
2026-01-14 10:54:00,user_103,181.92,cb752910,-38.193867,-144.514068,54.238.128.70,0,10,2,3.0,556.7810000000001,0.3267352873032664,2.210304953387384,0.0,False,False,False,True,False,False,False
2026-01-15 10:02:00,user_103,2625.17,cb752910,-38.217523,-144.564893,176.61.48.130,0,10,3,2.0,522.7027272727273,5.022300177573555,5.161474287187431,0.0,False,True,False,False,True,False,False
2026-01-15 15:47:00,user_103,497.73,cb752910,-38.233422,-144.569985,57.157.120.152,0,15,3,2.0,697.9083333333333,0.7131738886434466,1.8229853405747338,0.0,False,False,False,False,False,False,False
2026-01-15 21:53:00,user_103,349.59,cb752910,-38.224177,-144.546242,105.50.180.172,0,21,3,3.0,682.5100000000001,0.5122122752780178,2.3147192787113293,0.0,False,True,False,False,False,False,False
2026-01-16 10:13:00,user_103,2127.91,cb752910,-38.184394,-144.49385,196.22.14.161,0,10,4,3.0,658.7299999999999,3.230321983210117,6.366015369248958,0.0,False,True,False,False,True,False,False
2026-01-16 22:47:00,user_103,804.95,cb752910,-38.14577,-144.51271,157.237.99.138,0,22,4,2.0,756.6753333333334,1.0637983882122937,4.6004255935155,0.0,True,False,False,False,True,False,False
2026-01-17 07:56:00,user_103,191.74,cb752910,-38.210236,-144.484766,216.76.137.202,0,7,5,3.0,759.6925,0.25239159265097394,7.573017241757375,0.0,False,False,False,True,False,False,False
