tx_id,timestamp,user_id,amount,category,device_id,auth_method,lat,lon,ip_address,is_fraud
92701d60-7c4,2026-01-27 12:43:13,user_141,269.36,utilities,3e83b91f,Biometric,-11.291938,12.427115,130.101.214.104,0
24d38751-672,2026-01-07 21:13:43,user_163,31.98,grocery,a3b5cece,Biometric,32.08166,-130.762565,153.181.199.101,0
e1035e1c-e3b,2026-02-02 08:19:09,user_208,1451.18,tech,55ab946d,PIN,70.527055,-151.897531,47.52.127.207,0
ebbbd763-79a,2026-01-08 19:40:41,user_484,172.06,grocery,7f05fbf5,Biometric,-30.753293,163.39292,122.250.194.48,0
cb2cc805-d14,2026-01-14 15:30:59,user_436,2267.8,tech,425e0259,Biometric,50.365124,97.675481,49.241.51.20,0
b23909f4-dbb,2026-02-01 06:16:57,user_172,303.46,utilities,466772ce,PIN,-3.485695,146.580606,142.150.218.177,0
be64ac2a-f96,2026-01-06 00:23:24,user_303,21.37,grocery,53f30073,PIN,81.493335,37.664158,26.68.141.160,0
9adfe981-6ab,2026-01-21 17:45:16,user_167,164.4,utilities,20733f6d,Biometric,-3.063058,-171.494403,140.7.35.108,0
d2efa93b-e9d,2026-01-17 00:30:23,user_41,151.06,grocery,750cab75,Biometric,16.215376,-109.778398,63.1.101.230,0
5fb8944d-de0,2026-01-31 09:39:39,user_20,33.91,food,deda4e16,Password,44.3403,-84.12438,173.69.147.88,0
81bd55d5-b5a,2026-01-20 11:10:49,user_288,294.81,utilities,6133a34d,PIN,-12.736539,-114.522966,33.218.73.96,0
d53ae57f-e00,2026-01-11 22:36:07,user_398,62.97,entertainment,c2d49b56,Biometric,-45.095654,-135.575743,102.59.2.181,0
0cf173f9-74d,2026-02-04 08:44:56,user_482,120.46,grocery,0075d3d5,PIN,-30.115027,177.331842,214.95.27.117,0
76d70561-d2d,2026-01-19 00:25:10,user_307,2369.64,tech,4b87959f,Password,-6.529656,-116.975847,9.251.98.26,0
5f59fb4d-3de,2026-01-17 11:23:02,user_174,337.82,utilities,8d244e3e,Biometric,-59.241129,171.509901,30.70.122.181,0
797e3984-ded,2026-01-08 16:58:49,user_362,111.65,utilities,4499d0a6,Password,-40.16437,134.57013,150.98.119.91,0
e4fd6c34-d67,2026-02-04 08:29:45,user_247,339.01,utilities,491b90e9,Biometric,48.963418,27.736815,120.185.31.102,0
0cb5ee5c-62f,2026-01-10 15:30:14,user_142,113.82,food,2b840c67,Biometric,20.562168,123.86541,107.109.217.82,0
39a0f145-a5b,2026-01-04 02:38:32,user_108,176.77,entertainment,afbb411a,Password,17.515099,84.049232,145.56.170.82,0
052226b9-836,2026-01-13 13:14:53,user_368,244.31,utilities,46a56fe8,Password,42.369559,-101.630653,208.72.228.108,0
a5ba2472-21d,2026-01-14 15:06:45,user_8,118.58,entertainment,614ff3d7,PIN,-38.402305,-142.649706,104.34.170.221,0
ce1a1669-9bb,2026-02-02 06:05:05,user_271,398.82,utilities,e1e0fffc,Biometric,-76.918146,-152.889235,206.51.249.172,0
da018d29-606,2026-01-26 12:24:03,user_61,68.58,entertainment,006ed6e3,Password,27.112106,145.427536,48.32.191.54,0
ad5cba24-4d5,2026-01-31 02:59:31,user_370,1830.69,tech,d0c30018,PIN,11.955558,-3.092551,14.90.188.159,0
82f29004-01e,2026-01-09 11:16:49,user_362,44.78,food,c5acc354,Password,-40.162164,134.583719,198.49.127.54,0
9beab529-980,2026-01-17 18:27:51,user_385,175.18,grocery,28fea761,Biometric,-60.645309,-91.778998,126.55.89.122,0
fd053963-561,2026-01-10 22:27:37,user_129,165.31,grocery,3e652603,Biometric,-11.696601,93.211527,125.76.240.187,0
a7f77451-42d,2026-01-13 19:20:18,user_76,51.74,entertainment,be6033f7,PIN,24.558157,114.128132,147.31.100.196,0
c3f62136-846,2026-02-04 07:47:27,user_316,1203.1,tech,58330b30,Biometric,-31.471546,130.527499,112.232.140.142,0
cf5e0f0b-cd6,2026-01-04 10:32:47,user_317,2884.32,tech,e4eb8000,PIN,-72.872027,110.511407,148.116.23.188,0
06843c86-b8a,2026-01-27 22:54:32,user_122,317.69,tech,49c8a43f,Biometric,-46.833857,-2.928624,146.235.47.183,0
6793cb09-6b2,2026-01-02 16:03:05,user_118,354.46,entertainment,6e996e3e,PIN,-16.900732,88.731346,34.66.170.164,0
92715f6e-fea,2026-01-18 17:22:52,user_320,66.65,food,dfe2c0a0,Password,10.80148,-136.939551,165.125.156.187,0
afb28b3d-38e,2026-01-10 12:57:07,user_30,301.57,entertainment,3fa7f104,Biometric,83.419991,-127.143439,15.156.156.131,0
5bc677ca-abf,2026-02-04 18:06:56,user_482,1665.95,tech,4b657bcc,PIN,-30.065414,177.343536,10.184.67.239,0
8ee9581a-e06,2026-01-24 05:10:16,user_309,22.81,grocery,8c9aa1e9,Password,32.164548,145.211247,96.199.228.29,0
423701f1-bda,2026-02-05 13:04:48,user_89,1989.38,tech,f6b751f7,PIN,-21.165412,18.042676,181.219.178.40,0
55ec024a-e64,2026-01-31 11:28:01,user_496,171.79,utilities,a97a2846,Biometric,-88.958752,49.604975,142.57.102.201,0
df162ec3-be8,2026-01-28 01:39:35,user_355,334.67,entertainment,e63949d4,Password,-77.547447,-140.125884,53.52.76.202,0
4b46ef33-95e,2026-01-14 06:12:15,user_59,2492.29,tech,6651529e,Password,-71.328072,-30.149711,19.196.221.166,0
a267d32f-ddc,2026-01-17 00:12:49,user_265,2293.69,tech,1b2ededb,PIN,-4.313804,5.424327,132.142.204.115,0
801f4909-31c,2026-01-09 06:07:10,user_224,92.5,utilities,d5c0244d,Password,36.853586,-105.465264,88.109.68.187,0
0dd70158-69c,2026-01-29 19:35:50,user_7,82.62,utilities,5c941cf0,Biometric,-11.25585,157.513192,212.211.45.85,0
57b936b0-334,2026-02-05 05:19:34,user_477,2145.69,tech,9d37efb6,Biometric,-27.50762,142.989623,61.72.217.179,0
b7360c4f-dcc,2026-01-08 09:12:11,user_196,1573.9,tech,1a5165ca,PIN,4.225241,166.548557,105.75.0.246,0
fc9476b1-a18,2026-02-04 22:25:50,user_478,412.07,entertainment,962c04dd,Password,-42.383623,-6.265883,104.237.159.169,0
359a1533-460,2026-01-15 07:26:47,user_250,238.5,utilities,8acbbe09,Biometric,89.27707,6.526875,181.101.55.230,0
7d54ec82-288,2026-01-12 13:58:47,user_164,87.91,food,8de08fc2,Biometric,61.507111,-69.806625,161.104.158.11,0
a22c3d4f-6f0,2026-01-13 16:48:28,user_415,395.94,utilities,e0688849,Biometric,84.528777,-17.974565,29.186.147.146,0
0131ff3b-622,2026-02-02 03:10:39,user_169,84.9,utilities,ddf275eb,PIN,31.356526,90.487336,76.195.51.253,0
039a8ed5-f33,2026-01-21 12:08:09,user_79,323.53,utilities,34f3193c,Biometric,-32.555136,-145.52765,214.25.52.87,0
a06e8de5-010,2026-01-07 06:09:25,user_168,1202.03,tech,97fa7f04,Password,51.24188,-118.959055,183.61.145.148,0
4fe54745-582,2026-01-18 09:28:59,user_18,50.78,grocery,a4161293,PIN,-59.225575,108.277147,88.140.23.73,0
2ac1d5ca-4e5,2026-01-11 03:36:08,user_324,108.23,utilities,3d9c4e64,PIN,-81.397133,174.470549,66.237.12.172,0
74b79620-4a7,2026-01-16 19:31:31,user_191,40.41,food,13eecdc6,Password,-78.626393,54.16162,186.207.139.168,0
fed747be-afd,2026-01-26 21:56:30,user_312,2081.09,tech,53ff8461,Password,-73.457639,114.013065,95.95.22.105,0
2a35ce30-303,2026-01-22 02:16:34,user_130,180.29,grocery,ca3dd859,Biometric,70.911959,92.825548,201.157.18.179,0
ba27bc64-396,2026-01-28 20:21:08,user_176,323.08,entertainment,be9d61ee,Password,-49.051292,74.655164,196.216.66.64,0
812faa38-96f,2026-01-09 01:46:11,user_196,51.26,grocery,1a5165ca,Password,4.227204,166.539484,109.221.142.255,0
0990a647-cac,2026-01-08 17:27:50,user_424,146.07,utilities,50834fef,Password,68.287059,26.208845,48.94.217.141,0
0c7031eb-9f8,2026-01-25 01:18:34,user_397,2425.6,tech,7de1bf5d,Password,45.646498,170.589222,131.17.200.97,0
d60bf603-a75,2026-01-07 15:54:07,user_392,96.1,food,502cf0ee,Biometric,74.978292,136.797566,71.105.25.191,0
1fa3ed1f-615,2026-01-31 04:38:28,user_67,170.09,entertainment,a2086977,PIN,86.828981,-134.447092,7.203.144.78,0
b1f81ad9-349,2026-01-27 08:07:21,user_187,2749.11,tech,4882d73c,Biometric,47.57332,-118.850273,128.152.114.30,0
19d9d0b5-a96,2026-01-03 02:30:20,user_151,96.32,grocery,a5769411,PIN,-53.258189,157.260696,145.71.78.63,0
231d260b-b36,2026-01-04 12:03:46,user_345,1160.75,tech,5f8a14bd,PIN,79.27913,-55.787785,38.182.234.51,0
1e23da4b-9e2,2026-01-23 22:09:21,user_383,296.43,entertainment,b25f13df,Biometric,3.464595,-12.581763,126.54.104.50,0
3322c68b-9be,2026-01-08 03:31:10,user_452,458.48,entertainment,d1e91691,Password,65.855751,-128.655102,182.116.27.84,0
4b9c22f4-68e,2026-01-12 21:05:36,user_154,90.84,utilities,f6802cdb,PIN,-10.793135,1.845629,111.241.17.163,0
eee13cae-b02,2026-01-06 21:31:00,user_454,61.35,food,27c8fc6c,Password,-27.245526,-139.882844,23.129.17.50,0
16c8e3d7-abf,2026-01-25 04:47:58,user_300,279.22,utilities,8639bd41,Password,-13.622752,63.971952,223.207.179.67,0
c78f07cf-170,2026-01-25 10:58:45,user_189,205.64,utilities,36136e15,Biometric,-75.334644,-175.854459,9.158.226.195,0
3b2d520b-a4f,2026-02-04 20:42:12,user_330,82.64,grocery,7938878a,PIN,-9.454394,22.142944,25.121.3.130,0
198d13a4-0cd,2026-01-05 00:37:32,user_108,2916.17,tech,afbb411a,Biometric,17.538441,83.967018,160.161.144.147,0
cd3566ef-5c3,2026-01-28 18:31:01,user_35,90.03,food,f512c4c3,Biometric,-18.78266,64.309623,155.67.129.101,0
d9eb404c-185,2026-01-27 17:49:13,user_141,4159.94,travel,3e83b91f,Password,40.7128,-74.006,177.119.236.102,1
a9d1a28e-236,2026-01-06 22:02:03,user_121,17.73,entertainment,5913f9d3,PIN,-41.319204,134.238544,149.8.199.111,0
f480b91e-700,2026-01-06 10:24:18,user_32,322.31,utilities,71710434,Biometric,34.186161,-45.841643,133.242.234.23,0
2ed087d4-57b,2026-01-23 08:47:45,user_401,974.73,tech,c28fa16b,PIN,8.528566,111.04205,89.157.179.29,0
d5f0fb6a-459,2026-01-14 07:05:08,user_55,75.72,utilities,550a1b46,Biometric,20.685268,-166.736353,62.155.144.244,0
e2d903c8-a61,2026-01-11 23:39:08,user_324,2165.24,tech,3d9c4e64,Password,-81.348676,174.436307,161.207.20.101,0
0f037337-b9f,2026-01-28 09:29:13,user_50,2190.44,tech,a319dcb4,Biometric,-78.170394,-178.123574,192.18.140.226,0
973b6977-e94,2026-01-03 08:46:21,user_232,305.36,utilities,752a7d25,Biometric,38.435986,159.136091,30.5.110.2,0
c7774fae-613,2026-01-20 02:08:28,user_351,22.79,grocery,67c0518b,PIN,85.479033,168.933884,33.216.32.7,0
d6aa5382-e14,2026-01-10 00:46:17,user_66,119.36,grocery,bc67f831,Password,85.729167,-7.031538,180.46.84.21,0
1ce97871-7cf,2026-01-12 18:30:28,user_340,193.84,grocery,54720d2d,Biometric,-30.617023,-101.650548,222.26.29.121,0
a7ac590c-42f,2026-01-07 09:12:59,user_336,127.85,food,e8b3d763,Password,60.00204,-63.463881,46.85.196.209,0
df865633-ab7,2026-01-23 22:10:05,user_413,2926.19,tech,a04d4d14,Password,65.155379,-109.882074,38.24.114.124,0
3fa2bde0-ba0,2026-01-08 08:57:59,user_336,24.19,entertainment,e8b3d763,Password,60.041524,-63.447988,28.80.232.196,0
8eefa5dd-d39,2026-01-19 04:42:46,user_92,2006.3,tech,a9597663,PIN,61.940459,-157.903996,209.191.1.113,0
282c6470-ef3,2026-02-02 13:30:05,user_271,196.94,utilities,e1e0fffc,PIN,-76.951426,-152.844167,15.130.53.29,0
2a57e880-de9,2026-01-25 02:36:04,user_290,177.25,grocery,41a64fed,PIN,-68.760254,5.907471,95.119.41.4,0
f85b6d0a-54b,2026-01-26 05:00:35,user_226,219.98,utilities,e7b7b4c6,Biometric,-26.017067,45.417615,124.228.13.45,0
673d2920-60e,2026-01-14 09:41:29,user_220,342.33,entertainment,290a3abb,Biometric,39.010264,19.273822,161.66.227.223,0
92b26acd-cd1,2026-01-25 11:25:43,user_306,44.86,grocery,3c7e5368,PIN,-86.903827,-39.600776,31.243.90.78,0
fb0d3cda-1e6,2026-01-21 11:47:28,user_254,23.73,food,c4e7f7dd,Password,-55.191791,148.543144,16.145.144.144,0
092c4801-698,2026-02-03 18:29:08,user_181,351.62,utilities,8e867f3c,Biometric,60.534957,153.827541,2.0.44.125,0
9aad10ce-cab,2026-01-24 16:57:48,user_294,1272.83,tech,e1721c83,Biometric,57.695657,-95.253944,203.51.126.136,0
34f43404-8ff,2026-01-06 09:41:04,user_410,341.21,utilities,53c93ae7,PIN,48.402608,-30.668135,157.50.130.181,0
d34794cc-5d0,2026-02-02 02:45:33,user_205,82.17,grocery,57eb89b1,Password,44.568712,-99.023772,78.68.74.80,0
8f660bbd-54f,2026-01-04 01:41:41,user_261,108.47,grocery,90494583,Biometric,77.617464,144.927299,191.35.233.62,0
b7461b72-5d0,2026-01-25 20:14:33,user_75,33.56,grocery,714c7df4,PIN,69.850754,-9.625936,19.30.52.60,0
008ffab9-38c,2026-01-21 03:39:09,user_90,212.38,utilities,60141de9,Password,-59.260427,-92.036488,50.175.219.215,0
b3bc912f-5fb,2026-01-23 04:49:43,user_325,433.48,entertainment,66fadca0,Biometric,-71.971639,-125.874662,74.129.133.130,0
b783e1d5-d26,2026-02-03 10:39:01,user_155,262.9,tech,bfbf397b,PIN,16.660376,119.200125,189.24.65.41,0
3227e8d8-9c6,2026-01-15 05:49:24,user_425,130.71,grocery,8dab66d3,Password,-23.475943,-31.315675,99.36.166.234,0
c80b2af7-d31,2026-01-21 10:24:53,user_488,368.17,utilities,0053f649,Biometric,4.092071,-42.20768,98.180.22.129,0
0be7728e-6a1,2026-01-29 09:33:59,user_230,491.37,entertainment,3dba6da8,Password,-85.625396,11.667226,211.241.105.94,0
75175f39-735,2026-01-10 00:05:10,user_224,1868.44,tech,144823f7,Biometric,36.865448,-105.4975,136.157.224.88,0
87c5f526-011,2026-01-10 13:20:39,user_347,158.9,grocery,ce610199,Biometric,-85.553519,104.188383,189.217.149.38,0
eca391d4-7ba,2026-01-18 03:17:47,user_145,2632.51,tech,ad77e82f,PIN,33.37329,-42.958376,10.213.210.57,0
bb01b2a5-2c7,2026-01-19 10:51:46,user_495,95.13,utilities,0df407b8,PIN,-18.812573,174.643462,161.168.40.51,0
9b2d5a2a-99b,2026-01-22 00:31:25,user_416,371.01,tech,3bf0d9c1,Biometric,-67.874559,19.583926,220.79.40.7,0
ea7917e1-9be,2026-01-17 14:33:35,user_486,474.36,entertainment,a39c3bd5,PIN,80.747739,-132.401831,143.227.36.245,0
57c5982c-f6a,2026-01-11 00:16:32,user_432,2335.54,tech,ebc1bb52,Password,23.656385,35.954719,195.207.182.200,0
69a9aff9-235,2026-02-01 01:06:28,user_67,103.99,utilities,a2086977,Password,86.886011,-134.444839,147.33.100.140,0
dc57546d-8c3,2026-01-10 01:39:10,user_224,177.5,utilities,d5c0244d,PIN,36.870613,-105.475182,45.232.240.194,0
b6e1e7ac-9fc,2026-01-24 00:11:45,user_401,82.43,food,c28fa16b,Biometric,8.519104,110.976722,54.25.74.57,0
fb38cd91-21f,2026-01-12 22:23:27,user_292,319.3,utilities,ab7a3d1c,Password,-17.084421,-106.255515,139.97.72.132,0
a30a6658-b1b,2026-01-07 06:24:04,user_410,131.59,food,5e7b72c8,Password,48.406996,-30.6416,39.98.204.182,0
7af985ff-8ff,2026-01-28 18:37:04,user_364,60.59,grocery,72e76b51,Biometric,-62.562531,-108.859508,154.183.245.90,0
d7654a18-e4d,2026-01-07 20:06:37,user_46,359.62,utilities,ee87905e,Biometric,-87.944675,178.556527,14.194.24.53,0
1b41a61e-85d,2026-01-17 13:22:23,user_41,9.09,food,750cab75,Password,16.25795,-109.706122,73.77.8.111,0
332cce0a-0e7,2026-01-13 19:35:07,user_146,115.03,food,b0b862ef,Biometric,67.736613,-19.352201,121.73.152.126,0
4024c424-aef,2026-01-22 16:59:26,user_110,2826.66,tech,7354ea6f,PIN,21.74348,145.488073,104.254.22.33,0
34396729-4b8,2026-01-28 13:18:32,user_122,1425.63,tech,49c8a43f,Biometric,-46.819233,-2.986361,177.8.167.101,0
1a3c2131-73d,2026-01-06 20:02:30,user_123,220.33,entertainment,52c21221,PIN,-80.142122,64.151533,142.91.13.94,0
638e1388-8fa,2026-01-24 04:15:44,user_268,190.91,grocery,c35bec2c,Biometric,-2.067284,130.097719,116.154.42.253,0
ed2e1bcd-0c0,2026-01-17 04:15:31,user_191,74.63,grocery,13eecdc6,Biometric,-78.67046,54.209324,58.169.5.109,0
af65e8cc-f9c,2026-01-20 17:56:55,user_297,11.43,food,d61169a1,Password,-43.038898,44.378203,35.113.126.193,0
33fd862d-405,2026-02-05 06:47:08,user_356,122.67,food,d9b59f84,Password,61.293646,173.315479,156.91.40.124,0
a23ff67d-e95,2026-01-12 23:31:08,user_22,66.54,grocery,d4e80839,Password,70.767785,-5.9385,151.137.18.9,0
bd0b0fa2-8be,2026-01-19 07:37:59,user_18,46.49,food,a4161293,Password,-59.267059,108.246198,140.98.68.59,0
fbc398d8-2d6,2026-01-14 10:29:23,user_455,363.12,utilities,c534ca08,Biometric,-45.828555,61.358928,139.247.108.154,0
838b77ad-bc2,2026-01-10 04:11:21,user_473,402.56,entertainment,fdd5b0f8,PIN,-31.109091,129.121857,66.153.192.80,0
43a534d2-8e7,2026-02-02 11:02:07,user_150,20.61,grocery,c16d83ed,Biometric,80.885402,-77.901899,80.82.47.68,0
b5ae329d-776,2026-01-13 04:20:39,user_227,64.82,utilities,4a90cd0c,Password,70.235732,107.769142,204.81.204.95,0
98cd2655-529,2026-01-09 05:38:10,user_485,135.88,grocery,51cbf9e5,Biometric,-1.101344,-138.202889,83.70.30.221,0
8cd74c27-929,2026-01-31 15:58:39,user_15,2066.46,tech,27209bdf,PIN,-31.163909,-105.760112,52.87.205.75,0
2f120b9e-f4f,2026-02-02 16:21:52,user_185,193.92,tech,716fda0a,Password,75.844667,-153.296872,10.140.200.18,0
67465743-897,2026-01-30 03:41:39,user_39,81.77,food,a8499b92,Biometric,-57.803227,125.81712,78.40.27.255,0
54f6516e-a9d,2026-01-18 17:18:55,user_376,231.21,utilities,ca6caf9b,PIN,70.482824,77.263197,50.201.236.30,0
9e47a339-c0a,2026-01-23 00:50:29,user_313,120.06,utilities,95492a82,PIN,28.600875,-117.554247,8.36.15.89,0
72173fa3-589,2026-02-05 03:02:00,user_44,337.24,entertainment,8b10550c,Password,9.19839,-26.959425,115.230.183.79,0
e2ba9fce-aeb,2026-01-29 18:36:04,user_364,120.09,food,72e76b51,PIN,-62.508949,-108.831636,39.65.133.39,0
b9567731-8a4,2026-01-25 00:32:38,user_252,281.47,entertainment,3c9abe10,Biometric,-43.237434,14.079801,126.191.250.128,0
7210045a-823,2026-02-05 05:21:00,user_44,205.1,entertainment,8b10550c,Password,9.185253,-27.007615,25.124.99.21,0
5200044b-314,2026-01-01 11:22:22,user_64,92.75,grocery,d56f0350,Password,22.847155,177.019064,9.137.9.156,0
c5f833cf-f4c,2026-01-12 13:40:00,user_327,116.33,food,d18183d1,Biometric,-4.394656,130.06625,4.15.3.86,0
ab9b153d-35f,2026-01-17 05:30:49,user_265,90.68,entertainment,1b2ededb,Password,-4.311612,5.464153,141.164.169.76,0
d5ee2587-6c9,2026-01-18 06:03:47,user_145,106.19,entertainment,711533f3,Biometric,33.327533,-42.942237,91.218.239.124,0
12767d13-f09,2026-01-16 16:16:50,user_257,90.81,food,272c0588,PIN,67.74972,-82.296838,180.235.142.187,0
54eb4c91-b78,2026-02-02 01:35:57,user_172,165.92,grocery,466772ce,PIN,-3.579221,146.591339,68.176.24.131,0
407d0aff-cb5,2026-01-10 13:11:37,user_333,1308.1,tech,d8ddbbc0,Biometric,-1.306804,167.202121,2.233.27.239,0
63561add-685,2026-01-13 13:39:36,user_154,121.68,food,f76c8ede,Biometric,-10.778217,1.865228,28.241.60.250,0
63b664f4-045,2026-01-10 10:37:17,user_212,121.41,utilities,822c4d32,Biometric,51.338785,-129.845889,128.96.165.224,0
103056b7-9e4,2026-01-29 10:02:08,user_176,115.3,food,214f3f12,Password,-49.065683,74.594808,177.116.223.193,0
5b923c67-129,2026-01-29 18:05:59,user_230,19.04,food,1a89b71e,Biometric,-85.603592,11.705125,204.217.93.151,0
4d2551eb-af9,2026-01-13 19:04:52,user_461,467.54,entertainment,960be0f4,Biometric,-73.476822,-60.694031,146.4.97.186,0
61a451ff-700,2026-02-02 19:07:36,user_239,253.71,entertainment,febec0db,Biometric,-67.823598,47.94819,33.248.240.230,0
38491ecc-889,2026-01-21 21:41:07,user_180,3429.99,tech,39e58ff0,Password,86.30856,78.852038,89.6.5.173,1
8bb4995a-d97,2026-02-03 00:57:49,user_68,384.29,entertainment,3c20592f,PIN,-0.033528,-129.856103,41.56.136.155,0
ea06f94b-e31,2026-01-24 07:23:36,user_283,80.34,grocery,eba742d2,Password,-35.290272,40.368601,195.126.21.236,0
8db3c2c1-02d,2026-01-16 09:55:38,user_60,81.81,grocery,587ef344,Password,-42.022172,131.727236,212.134.34.127,0
929daf9f-014,2026-02-02 13:15:45,user_260,216.74,tech,17eaec83,PIN,-56.378497,155.586721,133.114.183.235,0
bdce635f-bf9,2026-01-14 16:06:18,user_76,505.36,tech,425a609f,PIN,24.541645,114.148165,219.0.213.44,0
a55bc44f-e7d,2026-01-06 11:56:24,user_303,2502.04,tech,53f30073,Password,81.462942,37.693474,169.36.119.240,0
9dec2b83-388,2026-02-03 02:14:39,user_169,196.08,grocery,ddf275eb,Password,31.371491,90.509264,173.141.250.231,0
ccb68571-abc,2026-01-08 22:24:11,user_135,1775.14,tech,1986b4b2,Password,-0.882806,-126.114745,131.123.25.19,0
fd75a5f3-eea,2026-01-28 19:20:25,user_396,124.14,food,5be9fdb3,PIN,-5.548314,62.149355,199.236.42.243,0
4a68369c-12b,2026-01-03 18:24:55,user_225,103.0,utilities,c6b33fe6,Biometric,57.318698,146.901162,144.11.68.22,0
94a1eab0-b9c,2026-01-03 18:18:46,user_434,80.21,food,9bdc70d1,Password,-25.943426,-148.924299,26.150.84.176,0
a7cd13cb-abd,2026-01-15 15:36:36,user_235,277.67,entertainment,30ec2796,Password,37.0757,-43.957473,116.143.235.246,0
31891f48-e66,2026-01-09 20:23:07,user_152,387.88,entertainment,e8dd5e5a,Password,65.598657,15.865086,60.215.98.60,0
4e40bfba-a8c,2026-02-05 07:50:50,user_478,69.72,entertainment,962c04dd,Biometric,-42.331641,-6.229116,137.192.214.201,0
cec56969-5d4,2026-02-03 08:31:51,user_148,478.1,entertainment,6553867d,Biometric,-10.707196,-168.205672,59.105.99.107,0
3f05557c-502,2026-01-29 02:41:07,user_109,886.28,tech,1e52d770,PIN,-49.310168,-99.87607,166.250.93.59,0
2261ddef-5c0,2026-02-03 13:30:19,user_25,754.45,tech,fec21bbe,PIN,54.726211,-72.024816,149.56.83.206,0
7202fae5-767,2026-01-31 06:51:49,user_348,193.08,grocery,31227592,Biometric,-61.257708,-128.25381,51.140.217.145,0
2cff45f8-1bd,2026-01-10 20:04:37,user_333,167.37,entertainment,d8ddbbc0,PIN,-1.330474,167.170785,133.63.14.151,0
d391d017-dbd,2026-01-17 21:17:26,user_435,65.59,food,2cf72140,PIN,-6.925864,177.58845,76.146.87.63,0
a06a187d-e2e,2026-02-02 13:23:54,user_479,6.81,grocery,5d696bc8,Biometric,-51.996946,-120.401054,68.211.90.86,0
81d67019-d97,2026-01-25 05:11:38,user_252,1457.26,tech,fc31a597,PIN,-43.284732,14.097748,153.237.185.25,0
e80382eb-367,2026-01-14 07:08:59,user_367,148.64,grocery,4d16f049,Password,-24.82186,127.038232,80.173.240.18,0
8a284792-ffa,2026-01-13 03:35:00,user_327,230.35,utilities,d18183d1,Biometric,-4.378016,129.997907,20.193.153.246,0
e4354021-392,2026-01-09 19:51:13,user_165,55.85,grocery,00b9d4a3,Biometric,-1.777592,-100.737053,185.79.221.120,0
82aa5c46-804,2026-01-31 22:37:31,user_370,56.0,grocery,f966d59f,Password,11.949563,-3.06186,87.73.146.198,0
3d274ad5-a9a,2026-01-21 22:06:42,user_81,2777.01,tech,e4429ebb,Password,12.069497,76.118157,168.84.233.114,0
723b80d4-23e,2026-01-28 16:37:14,user_314,143.82,food,74f0beae,PIN,-75.069879,63.483498,106.86.212.209,0
f06dca24-7bc,2026-01-05 11:23:03,user_359,315.07,utilities,3b6dca0d,PIN,44.44859,5.691485,46.1.33.225,0
1017ab44-3b5,2026-01-20 17:28:37,user_269,2140.92,tech,f1fac6e7,Password,43.846009,-14.320714,121.223.69.46,0
8494205c-34e,2026-01-15 13:20:02,user_103,534.57,tech,98c7472a,Password,-15.783512,136.550088,219.143.95.7,0
7463835e-eaf,2026-01-15 10:37:47,user_250,1391.9,tech,8acbbe09,Biometric,89.235072,6.514074,209.70.230.53,0
1a6cf459-52f,2026-01-16 22:59:45,user_286,364.41,entertainment,3f1be0d0,Biometric,5.134834,165.398523,145.128.242.123,0
94213090-436,2026-01-04 23:10:18,user_23,353.19,entertainment,d0e6e660,PIN,62.347332,-137.720425,5.100.11.95,0
