tx_id,timestamp,user_id,amount,category,device_id,auth_method,lat,lon,ip_address,is_fraud
ac0bd52c-562,2026-01-16 18:28:52.869389,user_381,59.95,food,6185df6e,PIN,-2.681078,5.099899,134.252.117.100,0
8005443b-086,2026-01-01 16:14:33.151786,user_46,2363.38,tech,3ca0ea9f,PIN,-37.640089,36.383099,87.73.83.29,0
718a0429-4df,2026-01-02 07:41:02.595382,user_375,117.77,food,756f757a,PIN,65.849027,116.864962,194.114.93.175,0
39eab591-ada,2026-01-09 15:38:22.036117,user_364,1996.83,tech,5399f3a1,Password,-55.041114,106.793969,210.16.160.12,0
275a47ed-765,2026-01-26 13:14:13.959070,user_401,198.01,utilities,dcaf21d5,Password,-79.920824,-47.171494,157.3.212.58,0
35a1309b-601,2026-01-29 19:40:38.995198,user_453,302.37,entertainment,4eac7538,Password,-60.161398,-165.53249,186.29.204.15,0
0b23bc60-634,2026-01-21 07:47:12.068130,user_428,62.53,utilities,2e0ff985,Password,21.09762,-125.44449,201.78.80.143,0
ce155743-1f3,2026-01-26 11:23:00.152624,user_79,1190.27,tech,87242188,Biometric,-50.981714,-54.650423,24.151.224.77,0
5a72530f-764,2026-02-07 02:06:05.040585,user_56,854.81,tech,314ab0ad,Biometric,2.270571,-50.232435,119.47.89.178,0
e06530b3-fce,2026-01-30 14:07:50.325234,user_248,69.14,food,398a650d,Password,-61.404655,91.687545,118.82.215.234,0
c3b211bc-181,2026-02-02 13:54:07.024780,user_230,14.21,food,ca6cc3aa,Biometric,67.175503,-153.070821,215.143.159.52,0
731e1268-ca6,2026-01-19 23:48:22.448920,user_293,388.31,tech,ee93e499,Biometric,38.633125,102.385613,193.233.129.21,0
82241bba-954,2026-01-29 05:17:05.088697,user_102,256.16,utilities,fd06040a,Password,16.093987,-17.073535,137.252.56.126,0
bfa9a76d-d83,2026-02-08 04:07:32.305691,user_86,193.04,grocery,0687ea12,Password,58.309934,-74.316765,105.176.23.1,0
5688cc1f-d3b,2026-01-22 02:34:12.068130,user_428,44.24,food,ad886514,Biometric,21.092576,-125.461268,96.202.149.21,0
243542f9-c2c,2026-01-09 09:52:03.083527,user_450,345.32,utilities,eb58ddcc,Password,-63.620286,120.020707,180.102.94.67,0
4332c6b9-c3c,2026-01-27 11:34:37.263436,user_219,147.37,grocery,67491d75,Biometric,-54.246867,-15.747118,126.53.107.84,0
a1d4f0c5-008,2026-01-27 18:26:48.191000,user_418,100.05,grocery,b238cbd5,PIN,-11.397546,-139.64829,123.143.83.62,0
4251b487-62f,2026-02-05 04:04:49.279748,user_422,3711.04,travel,e429bba1,Password,40.7128,-74.006,171.226.187.10,1
b6f1aa96-b61,2026-02-07 08:54:05.040585,user_56,133.19,food,d506b753,Password,2.294073,-50.206485,205.160.132.224,0
382ed2a6-7b2,2026-01-04 20:08:07.256164,user_124,122.89,utilities,092970fe,Biometric,-0.714735,25.308175,57.61.93.65,0
60fe0e0c-d20,2026-01-18 20:48:15.544419,user_153,147.68,food,58a41101,Biometric,31.080168,87.008139,114.241.202.229,0
0b08fd3d-caa,2026-01-23 06:53:44.509521,user_134,2664.34,tech,3ec2943d,Biometric,-1.683511,54.610559,108.186.157.43,0
2faf671f-401,2026-01-18 05:10:54.500760,user_74,50.21,food,1093110b,Password,84.340898,-110.875122,93.83.103.213,0
51032d77-26f,2026-01-13 17:02:57.109781,user_270,1234.1,tech,3cf5d22e,Password,23.629241,60.991894,28.230.145.120,0
b237bb17-54d,2026-01-20 19:17:14.176434,user_342,2158.93,tech,3e82b9e1,PIN,-46.063154,-171.166956,114.52.64.205,0
36fdd215-fdd,2026-01-01 19:51:14.438076,user_68,1823.41,tech,20895682,Password,-19.072661,82.317373,145.22.162.10,0
213a8118-4b6,2026-02-01 03:04:46.995512,user_122,173.33,grocery,7138cb52,Biometric,19.118697,47.011276,37.12.74.37,0
0e26c81c-a4a,2026-01-25 05:01:02.782566,user_173,207.15,entertainment,c6b56517,Password,19.552142,172.555461,122.64.249.130,0
c5d554d7-281,2026-01-04 02:56:48.133636,user_479,150.81,entertainment,4433f032,Password,-18.948152,112.222838,187.135.67.112,0
256ee103-202,2026-01-03 04:59:00.109308,user_110,264.57,utilities,fd30a483,Biometric,49.914321,35.635615,61.55.107.36,0
a527e0a2-322,2026-01-25 17:42:14.525751,user_372,445.27,entertainment,659566d5,PIN,-48.649166,-146.213935,204.205.73.214,0
8cd7d50a-677,2026-01-01 17:59:33.561176,user_231,232.78,entertainment,1087be06,Biometric,83.559849,-37.399064,164.167.73.114,0
2c3e573e-f5d,2026-01-12 15:12:42.714488,user_213,137.56,food,eb84bc1a,Biometric,-62.54747,-29.866562,17.251.117.224,0
637b6d49-d38,2026-02-04 11:18:05.142407,user_322,2187.86,tech,cba67ba6,Biometric,66.358894,-88.69929,201.174.120.212,0
3bfc780e-ae3,2026-01-30 08:40:33.552726,user_433,1041.27,tech,e5237106,PIN,-16.680113,64.473319,219.22.190.132,0
51aec552-cea,2026-02-01 04:43:46.995512,user_122,61.98,food,7138cb52,Password,19.163664,47.008384,116.171.49.144,0
a1cabf0f-e69,2026-02-07 10:24:45.614311,user_399,381.04,tech,af28d2d7,PIN,16.879202,40.394101,156.71.230.210,0
f00fd681-7f5,2026-01-05 05:23:19.942372,user_400,1045.91,tech,087c1f09,PIN,11.433807,47.461524,113.118.7.52,0
648691d8-52d,2026-01-19 01:31:35.976093,user_269,285.05,utilities,8d23bf2d,PIN,-46.239927,90.627853,158.92.165.131,0
85234a30-579,2026-02-02 21:47:45.425100,user_237,120.83,utilities,5d4ef1d9,Password,-74.62809,142.915796,183.96.187.188,0
3efe7e98-8fe,2026-01-28 11:10:34.945493,user_208,2896.63,tech,230cac25,Password,-62.896072,72.769015,15.173.127.157,0
73814911-7df,2026-01-23 02:48:44.360391,user_286,268.1,utilities,5f13984b,Biometric,25.274643,83.073808,23.169.95.9,0
5714e7df-bf5,2026-01-21 20:14:04.621019,user_458,1540.03,tech,85fc6711,Password,72.11378,-156.831185,75.211.238.169,0
303dee78-267,2026-01-19 06:39:23.547624,user_481,59.27,entertainment,838ba27f,Password,36.381302,-16.469312,99.145.197.18,0
1dc357f6-201,2026-01-29 17:09:47.218733,user_236,173.58,utilities,2c20dbe5,PIN,-88.757163,11.632174,134.118.123.16,0
b327d234-85a,2026-02-07 00:38:05.493509,user_91,135.83,utilities,4be3ac44,PIN,-33.036241,13.903811,12.196.94.149,0
56e392ee-105,2026-01-16 20:10:42.752126,user_149,324.29,utilities,42007e71,Password,-29.035133,-53.353204,29.40.137.166,0
413a4772-453,2026-01-15 21:17:10.375515,user_455,125.56,utilities,64bcf30b,Password,-58.051857,130.696918,94.85.140.222,0
3970d9b4-bb4,2026-01-27 19:51:27.501981,user_296,102.7,food,16cc1fa4,Password,48.461372,120.864227,197.242.245.16,0
844f9737-6d8,2026-02-02 23:50:20.868005,user_423,133.55,food,42bc4328,PIN,-83.410891,-166.177589,146.183.245.226,0
9c9f0691-06c,2026-01-21 10:43:09.237710,user_114,80.97,grocery,6b0b543e,Biometric,22.587824,169.400631,83.54.186.134,0
b7cf066b-cf0,2026-01-10 09:55:42.352240,user_262,118.53,entertainment,d438044a,Biometric,31.423441,165.175156,75.106.80.179,0
1144777b-3b2,2026-01-30 16:41:37.807158,user_159,2742.51,tech,e48b2110,Biometric,-7.419498,-116.546277,217.122.145.98,0
48caf3d6-e28,2026-02-05 16:52:49.421577,user_466,165.4,grocery,70cf4580,Biometric,-4.010451,-37.155142,164.221.21.187,0
1e126b12-953,2026-01-14 11:26:30.502024,user_443,49.46,food,cd4d50de,PIN,85.448478,164.310989,194.131.66.46,0
5e5dda30-58c,2026-01-17 06:15:55.092673,user_242,2844.39,tech,8bdc0473,Password,-32.777183,148.997149,85.4.245.243,0
5d2d9890-9ad,2026-01-03 01:56:54.669502,user_20,419.33,entertainment,864b738b,Biometric,-18.963669,76.819857,138.243.250.189,0
7736d128-4fe,2026-01-21 09:03:12.097130,user_120,817.78,tech,ed8df197,Password,70.225166,-49.042193,187.245.9.32,0
be607298-e95,2026-01-03 13:43:35.204175,user_142,7.15,grocery,02c2ba10,PIN,62.750168,-39.008882,144.170.36.73,0
87695a5b-d02,2026-02-05 18:33:21.301882,user_12,121.34,food,9f712b8d,Password,14.986853,24.261638,149.181.60.216,0
e7053e9a-edd,2026-01-26 02:18:14.525751,user_372,298.29,utilities,659566d5,Password,-48.687271,-146.265929,15.253.88.56,0
e41e37c4-de3,2026-01-08 18:35:48.683058,user_89,46.43,entertainment,7772ba17,Biometric,-7.351188,100.153673,140.153.153.190,0
38770823-1ca,2026-02-04 11:41:47.247921,user_107,45.76,grocery,f1593c1c,PIN,-68.660572,-40.146912,55.47.112.158,0
5be01097-0c8,2026-01-06 22:20:19.691005,user_384,197.61,utilities,1dd24dc6,Biometric,13.455066,-38.058447,207.80.49.47,0
94e1b248-26f,2026-02-06 22:28:34.701438,user_96,57.58,food,faf3c29b,Biometric,-63.579527,-159.646971,72.182.158.240,0
6b5fc4d3-464,2026-02-07 01:15:21.594905,user_103,1147.01,tech,9a483eba,Biometric,-32.587327,-39.26997,6.235.198.251,0
77ef7de5-5a3,2026-01-27 10:29:37.629708,user_192,196.36,utilities,45a3068d,Password,-8.136076,-37.696415,145.71.63.232,0
8ead9d2b-d3b,2026-01-19 20:20:23.547624,user_481,219.86,utilities,838ba27f,PIN,36.393878,-16.475411,120.0.118.201,0
21ed63a0-0a1,2026-01-11 13:30:08.928100,user_167,195.63,utilities,f7d26cc5,Biometric,-22.956632,-58.429717,150.117.43.56,0
0d9d1a46-14f,2026-01-20 12:57:54.459552,user_320,356.17,entertainment,719aa815,Biometric,-81.499075,-91.462706,14.61.104.124,0
9fb64ab4-f48,2026-01-31 04:16:37.807158,user_159,144.23,food,e48b2110,PIN,-7.416706,-116.526959,33.113.90.201,0
3730e4ab-5ed,2026-01-20 01:10:35.976093,user_269,480.17,entertainment,5c992be6,PIN,-46.230161,90.569968,218.182.129.129,0
aabbff51-1ac,2026-02-09 08:51:59.546705,user_22,271.83,utilities,0dd7ee2c,PIN,14.080581,-4.080017,151.19.67.104,0
cd2616e6-9b4,2026-01-18 05:43:54.500760,user_74,82.74,grocery,1093110b,Biometric,84.32459,-110.927997,217.8.192.103,0
03605140-9e0,2026-02-04 02:04:25.831631,user_98,136.24,food,fb101811,PIN,52.479118,120.997282,52.186.47.194,0
6e7c952f-247,2026-01-19 03:36:38.087539,user_21,2507.59,tech,35ebb642,Password,-49.509553,-3.197973,222.35.128.129,0
be092c27-c2b,2026-01-17 04:06:43.065886,user_57,54.4,grocery,8bd47be6,Biometric,-54.622641,100.453065,49.73.249.205,0
24851422-6af,2026-01-11 17:26:55.301174,user_309,390.62,utilities,9c4b44b1,Password,82.387781,27.183791,123.166.151.199,0
827945a7-18a,2026-01-03 17:27:06.581396,user_175,50.39,grocery,27ffae2e,Biometric,72.839048,-78.866006,1.213.79.145,0
4c69c691-b6d,2026-01-03 19:26:25.494452,user_171,350.04,utilities,c8a02495,PIN,-24.221669,113.943822,31.43.102.141,0
5bbb7ffd-353,2026-01-21 22:01:12.097130,user_120,82.32,entertainment,8d88de06,PIN,70.199931,-49.122691,149.52.139.170,0
4cc0b0e6-86c,2026-02-05 10:43:57.300565,user_146,273.07,utilities,64e35d36,Biometric,51.230732,-46.387527,36.240.253.242,0
496b80a7-36e,2026-01-11 14:21:47.856393,user_127,63.95,grocery,7c702959,PIN,-6.95958,-28.656382,203.169.105.221,0
5bdf8845-dbb,2026-01-13 16:21:34.869597,user_301,146.8,grocery,9c59aa74,Biometric,-72.72695,-64.97421,24.183.99.253,0
ece293f3-954,2026-01-25 16:19:51.741971,user_356,67.01,grocery,43995b97,Password,56.739546,30.552977,178.54.32.27,0
2312c263-eac,2026-01-20 21:32:17.353944,user_469,197.02,entertainment,dc9697f0,Password,16.403202,84.749242,145.253.181.246,0
6465537d-add,2026-01-21 23:02:04.549751,user_307,1240.53,tech,10a10100,PIN,83.718842,108.345638,184.204.112.150,0
a2609576-a1f,2026-01-28 20:31:40.054158,user_478,312.51,entertainment,bf5bd8cf,Biometric,79.311793,95.693647,63.179.217.238,0
8ae642e8-c52,2026-01-17 12:12:43.321379,user_461,43.8,entertainment,e35a034c,Biometric,2.890432,88.344271,179.250.43.79,0
02475355-c67,2026-02-05 04:17:05.142407,user_322,2569.22,tech,cba67ba6,Password,66.426152,-88.710325,67.59.22.254,0
263b1a87-2f9,2026-01-25 00:42:04.730224,user_492,372.86,utilities,c4b2d3c7,PIN,60.87197,100.949536,143.254.220.65,0
7890d59a-5b5,2026-01-28 01:30:55.549742,user_147,14.4,entertainment,0fe65932,Biometric,59.386424,114.498626,34.198.17.122,0
56e2bd5d-17c,2026-01-14 14:30:30.502024,user_443,82.67,grocery,cd4d50de,PIN,85.510853,164.312063,151.20.61.238,0
3dfb72fc-cb0,2026-01-31 14:53:39.270736,user_36,67.58,food,b1e34f15,PIN,20.107656,21.079757,26.41.165.118,0
c858b605-d56,2026-02-02 20:17:39.309876,user_108,266.72,utilities,6fdc8bfd,PIN,-76.926302,-174.369304,61.21.102.254,0
c385d0e6-996,2026-02-01 02:59:36.917729,user_78,72.63,entertainment,71f5f423,Password,-34.126704,177.124718,145.240.193.102,0
69fdfa93-51c,2026-01-19 07:53:27.180903,user_392,187.43,entertainment,f1cc320e,Biometric,11.294721,108.790944,71.187.137.36,0
b87756f1-3b9,2026-01-17 11:27:26.607788,user_410,5.2,grocery,dd01c4dc,Biometric,-4.631632,-0.203555,172.126.86.172,0
6f85a5ea-be1,2026-01-20 14:22:23.547624,user_481,96.88,utilities,838ba27f,Password,36.357149,-16.473732,61.148.49.12,0
37d48c5f-498,2026-01-07 02:12:27.025880,user_170,31.05,entertainment,2dcb640b,PIN,-78.099844,-85.268611,197.236.30.81,0
2092c79b-086,2026-01-10 03:22:39.002152,user_206,75.91,grocery,6c95ef50,Password,-48.9898,148.115529,167.193.232.51,0
3c0ad385-076,2026-01-12 21:57:34.377763,user_374,158.89,grocery,c32ad781,Biometric,-45.838591,5.976146,91.54.192.243,0
bdc42f36-7c9,2026-01-09 18:51:02.359833,user_432,267.24,utilities,34682df8,Biometric,72.469852,21.153206,134.197.155.123,0
7d149817-47f,2026-01-22 06:33:33.245412,user_409,519.8,tech,e775ea91,Password,-38.66116,137.818112,98.193.240.57,0
09d1940e-863,2026-02-05 11:02:07.654224,user_109,1682.08,tech,a5c415c1,Password,-15.773092,-145.049796,204.113.148.120,0
84fa9372-f0e,2026-02-06 08:01:07.654224,user_109,319.2,utilities,a5c415c1,Password,-15.749892,-144.991595,182.106.157.116,0
52177b01-6a2,2026-01-10 10:30:44.480050,user_65,146.83,food,5587a4c4,PIN,-33.151009,-123.335201,68.136.47.92,0
83400bd2-280,2026-01-02 17:01:26.863724,user_305,179.0,entertainment,0eaf2fb3,Biometric,-33.02236,96.607699,59.164.60.211,0
0cf9c6e8-be8,2026-01-23 05:45:49.737895,user_196,2120.9,tech,f0fe17e6,PIN,83.326137,20.483287,124.241.35.233,0
377cf31c-3a4,2026-01-13 22:55:00.180284,user_415,17.0,food,2376e541,PIN,62.49476,-51.239416,170.241.185.188,0
dab29d8c-466,2026-01-25 09:19:02.782566,user_173,307.31,utilities,c6b56517,Password,19.546337,172.575166,174.81.172.61,0
b880773c-cae,2026-02-01 09:28:10.658429,user_386,200.63,entertainment,370a1081,PIN,67.14807,174.349737,43.73.75.171,0
aa971552-481,2026-01-10 01:24:50.271618,user_85,9.54,grocery,03f419bf,Password,-87.3042,-85.194406,56.213.241.241,0
da7517ef-b53,2026-01-11 06:12:44.480050,user_65,374.43,entertainment,5587a4c4,Biometric,-33.116764,-123.319288,92.143.173.33,0
e72399ee-079,2026-01-28 13:57:02.035825,user_284,295.83,entertainment,ecb3687b,Biometric,54.118079,25.810145,4.112.3.66,0
ebf63df3-6fb,2026-01-13 03:03:00.062446,user_361,118.07,utilities,1839e01a,Biometric,-36.963531,-28.215217,89.37.110.191,0
ebb2774e-ee3,2026-01-25 23:03:02.782566,user_173,158.25,utilities,c6b56517,Password,19.586563,172.56445,156.46.220.76,0
50fe0ab2-e7c,2026-01-19 11:57:15.544419,user_153,304.24,utilities,58a41101,PIN,31.07206,86.963755,8.133.108.120,0
6f187b46-468,2026-02-03 13:57:45.425100,user_237,268.95,utilities,5d4ef1d9,Password,-74.667299,142.895394,22.80.147.208,0
36419839-a2a,2026-02-03 14:16:25.731991,user_314,1585.67,tech,a16772b7,PIN,-84.040006,0.355997,27.179.176.95,0
e5d9b479-f31,2026-02-03 04:12:18.363921,user_260,393.79,tech,f85c9eb1,Password,47.535417,121.485672,73.106.220.203,0
2eff4dcc-8a4,2026-01-23 16:18:44.360391,user_286,275.02,utilities,5ba0aff6,Password,25.311981,83.038492,47.144.251.55,0
ee5ca14e-e4a,2026-01-07 08:16:53.309273,user_300,2495.72,tech,b5bdaa7a,Password,-72.240587,149.698532,75.51.235.84,0
663540cb-909,2026-01-30 20:16:38.806895,user_245,106.72,food,4eae8c32,Biometric,-38.177662,54.011819,222.255.119.131,0
3bad3158-9bd,2026-01-27 20:22:37.629708,user_192,70.92,grocery,45a3068d,Password,-8.128399,-37.678417,134.106.145.15,0
6b7ba188-3e8,2026-01-30 10:04:47.218733,user_236,267.46,entertainment,2c20dbe5,Password,-88.74022,11.645232,208.170.207.94,0
4f1867a2-824,2026-01-23 07:12:40.188795,user_43,289.75,entertainment,cc287b9d,Biometric,-70.17782,73.615543,155.255.36.68,0
35311a60-0c6,2026-02-03 19:13:16.150406,user_367,2619.03,tech,ebf7ecda,PIN,19.703324,115.708812,51.74.146.195,0
ef742857-b76,2026-02-04 05:10:19.360398,user_447,197.12,grocery,dafc4b0b,Biometric,-86.491852,71.886149,37.170.224.16,0
db9c201a-afb,2026-01-04 19:57:48.957583,user_331,38.22,food,ec7ac993,Password,-53.729668,55.674382,148.21.39.76,0
53b2b554-cba,2026-01-19 02:23:14.291767,user_256,18.54,food,ca1beb54,Biometric,46.632201,13.941669,5.98.194.7,0
8b35ccc1-56b,2026-01-22 09:30:09.237710,user_114,36.92,entertainment,6b0b543e,Password,22.615434,169.384872,42.124.33.55,0
ee54121b-8ae,2026-02-08 09:48:57.802716,user_402,1836.19,tech,0b5b6c1c,Password,-53.364864,93.265928,147.134.78.4,0
066c0e42-453,2026-02-10 08:39:59.546705,user_22,193.77,entertainment,0dd7ee2c,PIN,14.096775,-4.146428,140.96.97.184,0
6e898e27-203,2026-01-09 02:32:09.111216,user_282,92.57,grocery,b536a37c,Password,47.247879,125.612588,160.54.174.246,0
76a1809a-205,2026-02-06 02:22:10.883543,user_72,971.01,tech,24a7ac1e,Biometric,-13.442933,40.813572,66.55.224.211,0
20225a0e-0b6,2026-02-05 00:02:47.247921,user_107,149.61,utilities,43f34c7d,Biometric,-68.640672,-40.169267,15.13.187.118,0
8affae09-04b,2026-01-04 03:09:25.494452,user_171,228.91,utilities,c8a02495,Password,-24.138748,113.944934,80.131.167.72,0
6519c9c1-00e,2026-01-29 13:45:48.838125,user_444,175.12,grocery,68f5f95c,Biometric,-21.150273,-96.092758,24.158.32.12,0
757da2ed-533,2026-01-08 03:57:14.138045,user_338,279.08,utilities,aa1439f4,Biometric,-59.63286,-15.829018,200.118.182.218,0
b98f5688-7b2,2026-01-14 06:48:50.409456,user_379,231.65,utilities,655ee74e,PIN,-25.38482,-26.060381,168.248.86.93,0
928ec5f5-7ad,2026-01-27 00:24:31.289399,user_185,38.4,food,b4c1a55e,Password,-49.149319,73.534145,92.215.181.227,0
51d68433-2dd,2026-01-14 15:41:26.588544,user_37,95.55,utilities,bb3dba99,Password,-14.208976,-141.521347,135.96.69.74,0
497de7d6-25f,2026-01-26 11:07:42.088906,user_391,4977.79,tech,9d03bb7d,Password,67.861178,-22.235523,142.32.20.222,1
133487b4-d04,2026-01-12 18:39:41.890487,user_406,40.44,grocery,45c6fac2,Password,34.04353,-154.602641,218.144.242.4,0
