timestamp,user_id,amount,device_id,lat,lon,ip_address,is_fraud,hour,day_of_week,tx_count_24h,avg_spend_user,amount_ratio,dist_from_last_tx_km,travel_velocity_kmph,auth_method_PIN,auth_method_Password,category_food,category_grocery,category_tech,category_travel,category_utilities
2026-01-16 00:17:10,user_1,102.9,37f8a88b,68.498356,46.496565,61.233.32.11,0,0,4,4.0,419.89874999999995,0.24505907674171457,6.181612405798603,0.0,True,False,False,False,False,False,False
2026-01-16 21:54:10,user_1,185.75,37f8a88b,68.47991,46.495538,219.10.166.244,0,21,4,2.0,384.6766666666667,0.48287306222541876,2.0515289999487614,0.0,False,False,False,False,False,False,True
2026-01-17 01:55:10,user_1,53.57,37f8a88b,68.509404,46.552263,114.150.224.151,0,1,5,2.0,364.784,0.14685402868546865,4.012759019695066,0.0,True,False,False,True,False,False,False
2026-01-17 17:06:10,user_1,2986.39,37f8a88b,68.499319,46.558374,28.127.29.88,0,17,5,3.0,336.4918181818182,8.875074633720663,1.1487113671793583,0.0,False,True,False,False,True,False,False
2026-01-18 01:14:10,user_1,134.28,37f8a88b,68.459385,46.503317,164.145.93.23,0,1,6,3.0,557.3166666666666,0.2409402195041718,4.976068585753792,0.0,False,True,False,True,False,False,False
2026-01-18 18:40:10,user_1,496.03,37f8a88b,68.4841,46.518839,8.253.246.230,0,18,6,2.0,524.7753846153846,0.9452234509123317,2.8202223179577137,0.0,False,False,False,False,False,False,False
2026-01-18 20:00:10,user_1,953.06,37f8a88b,68.534889,46.543855,96.211.194.92,0,20,6,3.0,522.7221428571428,1.8232631102839396,5.738682967068515,0.0,False,False,False,False,True,False,False
2026-01-19 16:14:10,user_1,133.74,37f8a88b,68.548328,46.527898,221.211.40.142,0,16,0,3.0,551.4113333333333,0.2425412607889815,1.6292347018828814,0.0,True,False,False,False,False,False,True
2026-01-20 01:53:10,user_1,182.29,37f8a88b,68.462619,46.564443,105.61.108.159,0,1,1,2.0,525.306875,0.3470162083829571,9.646016345142758,0.0,True,False,False,False,False,False,True
2026-01-20 14:56:10,user_1,642.16,37f8a88b,68.537925,46.533925,194.68.183.202,0,14,1,3.0,505.1294117647058,1.2712781814794114,8.465499799655456,0.0,True,False,False,False,True,False,False
2026-01-21 12:01:10,user_1,34.19,37f8a88b,68.464765,46.512015,52.210.67.49,0,12,2,2.0,512.7422222222222,0.06668067991713401,8.183870538290739,0.0,False,True,False,True,False,False,False
2026-01-21 18:50:10,user_1,2546.26,37f8a88b,68.469635,46.47901,29.60.132.74,0,18,2,2.0,487.5552631578947,5.2225054109925475,1.45178462941731,0.0,False,True,False,False,True,False,False
2026-01-22 05:53:10,user_1,461.97,37f8a88b,68.501467,46.542452,209.128.253.125,0,5,3,3.0,590.4905,0.7823495890281047,4.384245283333633,0.0,True,False,False,False,False,False,False
2026-01-09 16:49:39,user_10,28.32,3eabedcb,-33.754081,179.837697,61.107.2.6,0,16,4,1.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False
2026-01-10 00:00:39,user_10,61.33,a28defe3,-33.746169,179.842999,220.147.65.127,0,0,5,2.0,28.32,2.165607344632768,1.0071224451788603,0.0,False,False,True,False,False,False,False
2026-01-10 11:15:39,user_10,1317.21,a28defe3,-33.762784,179.766293,45.204.163.69,0,11,5,3.0,44.825,29.385610708310093,7.328207012425156,0.0,True,False,False,False,True,False,False
2026-01-11 06:49:39,user_10,137.91,a28defe3,-33.729809,179.825049,52.46.127.204,0,6,6,2.0,468.9533333333334,0.2940804344426595,6.554139807654423,0.0,False,True,False,False,False,False,False
2026-01-12 00:57:39,user_10,71.9,3eabedcb,-33.778848,179.775655,108.91.126.131,0,0,0,2.0,386.19250000000005,0.18617658292172945,7.112448409825126,0.0,True,False,True,False,False,False,False
2026-01-12 19:40:39,user_10,282.42,aefcfad8,-33.744232,179.785255,2.16.1.241,0,19,0,2.0,323.334,0.8734621165729556,3.9501038764877774,0.0,False,False,False,False,False,False,True
2026-01-13 00:23:39,user_10,394.89,a28defe3,-33.739827,179.761445,14.207.152.204,0,0,1,3.0,316.51500000000004,1.247618596275058,2.2553928481541847,0.0,False,True,False,False,False,False,False
2026-01-13 10:30:39,user_10,50.68,aefcfad8,-33.781656,179.767484,108.39.40.143,0,10,1,3.0,327.7114285714286,0.1546482532541696,4.684556378226436,0.0,False,True,False,False,False,False,True
2026-01-13 21:56:39,user_10,152.02,a28defe3,-33.75977,179.797114,49.199.50.145,0,21,1,3.0,293.08250000000004,0.5186935419207902,3.663797931921947,0.0,False,True,False,True,False,False,False
2026-01-14 20:30:39,user_10,95.94,aefcfad8,-33.71493,179.793354,172.73.253.245,0,20,2,2.0,277.4088888888889,0.34584327987567487,4.998088133886448,0.0,False,True,True,False,False,False,False
2026-01-15 01:22:39,user_10,29.53,aefcfad8,-33.713132,179.758072,200.116.87.112,0,1,3,2.0,259.26200000000006,0.11390022448334115,3.269490613659659,0.0,False,False,True,False,False,False,False
2026-01-15 08:02:39,user_10,393.39,a28defe3,-33.766394,179.78092,100.33.94.241,0,8,3,3.0,238.37727272727273,1.6502831645786853,6.288000471507644,0.0,False,True,False,False,False,False,True
2026-01-16 05:11:39,user_10,150.12,a28defe3,-33.750615,179.76766,193.50.81.211,0,5,4,2.0,251.295,0.5973855428878411,2.1403497803950837,0.0,True,False,False,False,False,False,True
2026-01-16 05:35:39,user_10,63.54,3eabedcb,-33.77094,179.758508,36.156.91.193,0,5,4,3.0,243.51230769230773,0.2609313697617558,2.413204623668771,0.0,False,True,False,True,False,False,False
2026-01-16 12:39:39,user_10,411.6,aefcfad8,-33.739196,179.762504,69.148.154.150,0,12,4,3.0,230.65714285714287,1.78446674098848,3.5490514940603224,0.0,True,False,False,False,False,False,False
2026-01-16 13:27:39,user_10,127.42,aefcfad8,-33.80696,179.768078,102.44.194.112,0,13,4,4.0,242.72,0.5249670402109426,7.552606091627288,0.0,True,False,True,False,False,False,False
2026-01-16 15:24:39,user_10,2776.94,a28defe3,-33.781713,179.800229,141.191.221.133,0,15,4,5.0,235.51375000000002,11.790988848846405,4.087532988307628,0.0,False,True,False,False,True,False,False
2026-01-17 07:11:39,user_10,21.56,a28defe3,-33.800971,179.819216,102.98.22.101,0,7,5,4.0,385.0094117647059,0.055998631049508335,2.768425686518746,0.0,True,False,False,False,False,False,False
2026-01-18 04:26:39,user_10,193.78,a28defe3,-33.779896,179.759985,135.17.211.87,0,4,6,2.0,364.8177777777778,0.5311692899956142,5.954184086308853,0.0,True,False,False,False,False,False,True
2026-01-19 03:46:39,user_10,1128.43,a28defe3,-33.789667,179.787005,7.103.143.145,0,3,0,2.0,355.8157894736842,3.1713882109311444,2.7232495862566837,0.0,False,True,False,False,True,False,False
2026-01-19 06:12:39,user_10,323.01,3eabedcb,-33.713187,179.755462,8.57.123.190,0,6,0,2.0,394.4465,0.8188943240718323,8.990317973633196,0.0,False,False,False,False,False,False,True
2026-01-19 07:26:39,user_10,480.53,aefcfad8,-33.716551,179.814787,213.215.32.234,0,7,0,3.0,391.0447619047619,1.228836304210698,5.499885989652099,0.0,False,False,False,False,True,False,False
2026-01-19 12:06:39,user_10,317.77,a28defe3,-33.767049,179.835724,208.163.54.24,0,12,0,4.0,395.1122727272728,0.8042524161716978,5.939475799504659,0.0,False,True,False,False,False,False,True
2026-01-19 13:06:23,user_100,267.74,17d2582e,83.364277,83.467107,122.62.148.28,0,13,0,1.0,0.0,0.0,0.0,0.0,False,True,False,False,False,False,False
2026-01-19 13:54:23,user_100,332.12,94e0d3ba,83.412122,83.533452,17.253.34.240,0,13,0,2.0,267.74,1.2404571599312766,5.387504681387069,0.0,True,False,False,False,False,False,True
2026-01-20 08:38:23,user_100,332.89,17d2582e,83.358146,83.543413,223.176.155.92,0,8,1,3.0,299.93,1.1098923082052479,6.0032133937430405,0.0,False,False,False,False,True,False,False
2026-01-21 06:38:23,user_100,15.62,b118f68d,83.355814,83.466312,181.227.4.9,0,6,2,2.0,310.9166666666667,0.050238541945859014,1.0251162273145593,0.0,True,False,True,False,False,False,False
2026-01-22 00:54:23,user_100,164.73,b118f68d,83.35915,83.528054,179.116.105.131,0,0,3,2.0,237.0925,0.6947921170007486,0.8765130120231486,0.0,True,False,False,True,False,False,False
2026-01-22 21:22:23,user_100,23.1,b118f68d,83.350559,83.473872,16.193.159.116,0,21,3,2.0,222.61999999999998,0.1037642619710718,1.1826316614534003,0.0,True,False,False,True,False,False,False
2026-01-23 10:32:23,user_100,190.0,94e0d3ba,83.337192,83.460643,166.26.144.55,0,10,4,2.0,189.36666666666667,1.0033444816053512,1.4960901440784127,0.0,False,True,False,False,True,False,False
2026-01-23 22:40:23,user_100,970.67,94e0d3ba,83.39102,83.474301,168.45.106.95,0,22,4,2.0,189.45714285714286,5.12342783893832,5.987972869447073,0.0,True,False,False,False,True,False,False
2026-01-24 10:25:23,user_100,2475.1,94e0d3ba,83.35396,83.509925,150.4.68.94,0,10,5,3.0,287.10875,8.620775228898458,4.146166424258212,0.0,True,False,False,False,True,False,False
2026-01-25 04:29:23,user_100,336.63,94e0d3ba,83.354263,83.529668,60.160.96.169,0,4,6,2.0,530.2188888888888,0.6348887356793945,0.25629470204751814,0.0,False,True,False,False,False,False,True
2026-01-26 00:50:23,user_100,17.34,b118f68d,83.3767,83.530988,80.196.137.251,0,0,0,2.0,510.85999999999996,0.0339427631836511,2.4949382010890524,0.0,False,True,True,False,False,False,False
2026-01-26 13:20:23,user_100,95.03,b118f68d,83.349621,83.468216,72.157.138.141,0,13,0,2.0,465.9945454545454,0.2039294256272996,3.1172401970181287,0.0,False,False,True,False,False,False,False
2026-01-27 08:54:23,user_100,33.67,94e0d3ba,83.385442,83.460225,153.145.99.63,0,8,1,2.0,435.08083333333326,0.07738791833701401,3.9844353981524385,0.0,False,True,True,False,False,False,False
2026-01-27 12:00:23,user_100,162.16,94e0d3ba,83.354618,83.547578,32.137.246.198,0,12,1,3.0,404.2030769230769,0.4011844769575081,3.6062754937499415,0.0,False,True,False,False,False,False,True
2026-01-28 09:00:23,user_100,255.73,b118f68d,83.342747,83.479683,94.253.103.26,0,9,2,2.0,386.9142857142857,0.6609474228326687,1.583362903723566,0.0,False,False,False,False,False,False,True
2026-01-29 01:33:23,user_100,58.15,94e0d3ba,83.411836,83.469627,4.206.55.125,0,1,3,2.0,378.16866666666664,0.1537673665895112,7.683428580947618,0.0,True,False,False,True,False,False,False
2026-01-29 03:25:23,user_100,4402.83,b118f68d,83.427051,83.461153,129.73.234.115,1,3,3,3.0,358.16749999999996,12.29265636887769,1.6952734144298531,0.0,False,True,False,False,True,False,False
2026-01-29 18:55:23,user_100,59.09,94e0d3ba,83.421635,83.522907,212.203.103.166,0,18,3,3.0,596.0888235294117,0.09912952175504837,0.9904647217340461,0.0,True,False,True,False,False,False,False
2026-01-29 23:12:23,user_100,43.14,94e0d3ba,83.422258,83.514328,81.41.145.27,0,23,3,4.0,566.2555555555555,0.0761846830053176,0.12938753357941152,0.0,False,True,True,False,False,False,False
2026-01-30 18:44:23,user_100,99.18,b118f68d,83.357897,83.50279,153.27.140.166,0,18,4,3.0,538.7231578947368,0.18410197992524235,7.1581402237945175,0.0,True,False,True,False,False,False,False
2026-01-14 04:05:23,user_101,122.73,ff233d5f,37.012673,117.11724,78.26.116.242,0,4,2,1.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False
2026-01-14 06:49:23,user_101,1887.89,5a104129,37.088532,117.187425,64.183.172.185,0,6,2,2.0,122.73,15.382465574839078,10.485543818630148,0.0,False,True,False,False,True,False,False
2026-01-15 04:34:23,user_101,190.41,4e7ed827,37.011314,117.13696,183.82.9.25,0,4,3,2.0,1005.3100000000001,0.18940426336155014,9.684068506681498,0.0,False,True,False,True,False,False,False
2026-01-15 21:06:23,user_101,137.16,5a104129,37.070575,117.184069,223.224.171.98,0,21,3,2.0,733.6766666666667,0.1869488375896739,7.804129469568576,0.0,False,True,False,False,False,False,True
2026-01-16 14:59:23,user_101,295.17,5a104129,36.998496,117.12995,56.138.205.98,0,14,4,2.0,584.5475,0.5049546871725565,9.344191918012687,0.0,True,False,False,False,False,False,False
2026-01-17 03:52:23,user_101,22.42,4e7ed827,37.029862,117.168362,77.26.213.19,0,3,5,2.0,526.672,0.04256918917276787,4.87810594140963,0.0,True,False,False,True,False,False,False
2026-01-17 13:51:23,user_101,319.62,5a104129,37.089083,117.178288,161.86.222.40,0,13,5,3.0,442.63000000000005,0.7220929444456995,6.643717630108776,0.0,False,False,False,False,False,False,False
2026-01-17 16:55:23,user_101,109.25,4e7ed827,37.027042,117.134899,28.31.242.172,0,16,5,3.0,425.0571428571429,0.2570242656449553,7.900328528556125,0.0,False,False,True,False,False,False,False
2026-01-18 11:12:23,user_101,463.21,4e7ed827,37.008548,117.154244,169.252.242.210,0,11,6,3.0,385.58125,1.2013291621415718,2.6793283550894498,0.0,True,False,False,False,False,False,False
2026-01-19 10:01:23,user_101,133.73,ff233d5f,37.014988,117.127823,20.65.237.195,0,10,0,2.0,394.2066666666667,0.3392383013985895,2.4527931466820734,0.0,False,True,False,True,False,False,False
2026-01-19 12:57:23,user_101,41.61,4e7ed827,36.999131,117.128283,219.235.158.159,0,12,0,2.0,368.159,0.11302181937695398,1.7636910027647732,0.0,False,False,False,False,False,False,False
2026-01-19 17:24:23,user_101,985.91,5a104129,37.03785,117.157839,139.97.91.141,0,17,0,3.0,338.4727272727273,2.9128196175333043,5.0420014217274725,0.0,False,True,False,False,True,False,False
2026-01-20 08:13:23,user_101,200.53,4e7ed827,37.036396,117.136147,108.69.117.27,0,8,1,4.0,392.4258333333334,0.5110010171773434,1.932176314424296,0.0,True,False,False,False,False,False,False
2026-01-20 14:41:23,user_101,65.35,4e7ed827,37.072611,117.143924,51.185.152.59,0,14,1,3.0,377.6646153846154,0.17303712695839205,4.085634022266976,0.0,True,False,True,False,False,False,False
2026-01-20 22:23:23,user_101,189.89,4e7ed827,37.06783,117.114245,138.211.98.218,0,22,1,3.0,355.3564285714286,0.5343648931957652,2.686313890138362,0.0,True,False,False,False,False,False,False
2026-01-21 05:13:23,user_101,353.64,ff233d5f,37.011151,117.164079,172.207.235.61,0,5,2,4.0,344.32533333333333,1.027051935378944,7.699668140709593,0.0,False,False,False,False,False,False,True
2026-01-21 11:40:23,user_101,244.12,4e7ed827,37.086846,117.190079,84.176.240.193,0,11,2,4.0,344.9075,0.7077839710647057,8.727450606292328,0.0,False,True,False,False,False,False,False
2026-01-22 11:14:23,user_101,302.26,5a104129,37.010671,117.136499,159.174.52.66,0,11,3,2.0,338.9788235294118,0.8916781197506698,9.713716134381885,0.0,False,False,False,False,False,False,True
2026-01-23 08:26:23,user_101,2253.34,4e7ed827,37.071893,117.170902,218.158.79.30,0,8,4,2.0,336.93888888888887,6.6876815776022696,7.461017126815724,0.0,False,False,False,False,True,False,False
2026-01-24 03:37:23,user_101,482.68,5a104129,37.005928,117.140215,16.239.33.168,0,3,5,2.0,437.8021052631579,1.1025072611513975,7.824358758776891,0.0,False,False,False,False,False,False,False
2026-01-24 21:10:56,user_102,2922.05,c31edbbc,-28.12444,-115.257331,215.120.191.47,0,21,5,1.0,0.0,0.0,0.0,0.0,False,True,False,False,True,False,False
2026-01-25 20:38:56,user_102,86.44,3764fbda,-28.154178,-115.267914,20.165.17.67,0,20,6,2.0,2922.05,0.02958197156106158,3.465710991162414,0.0,True,False,False,False,False,False,False
2026-01-26 09:32:56,user_102,15.66,3764fbda,-28.159982,-115.229781,76.125.85.88,0,9,0,2.0,1504.2450000000001,0.010410538176959205,3.793697323670021,0.0,False,False,True,False,False,False,False
2026-01-26 19:53:56,user_102,51.94,3764fbda,-28.1193,-115.255031,158.105.170.220,0,19,0,3.0,1008.0500000000001,0.05152522196319626,5.156827283134246,0.0,False,True,False,False,False,False,False
2026-01-27 12:44:56,user_102,130.6,c31edbbc,-28.165266,-115.252554,32.217.102.127,0,12,1,2.0,769.0225,0.169825980384189,5.116952930128585,0.0,False,False,True,False,False,False,False
2026-01-28 12:31:56,user_102,23.44,1e9b23bc,-28.157822,-115.247531,82.211.148.191,0,12,2,2.0,641.338,0.03654859060277109,0.9631283215206197,0.0,False,True,True,False,False,False,False
2026-01-28 17:43:56,user_102,188.46,c31edbbc,-28.122986,-115.193176,204.209.208.145,0,17,2,2.0,538.355,0.3500664059960435,6.588546528271652,0.0,False,True,False,False,False,False,True
2026-01-29 11:14:56,user_102,407.26,3764fbda,-28.076295,-115.259958,21.58.39.204,0,11,3,3.0,488.37,0.8339169072629359,8.358489076765728,0.0,False,False,False,False,True,False,False
2026-01-30 00:37:56,user_102,108.1,1e9b23bc,-28.129545,-115.265646,210.247.63.78,0,0,4,2.0,478.23125000000005,0.226041271874224,5.947355853232877,0.0,True,False,True,False,False,False,False
2026-01-30 18:24:56,user_102,94.37,1e9b23bc,-28.150845,-115.215147,188.96.35.78,0,18,4,2.0,437.1055555555556,0.21589750759414836,5.488790897902626,0.0,False,False,True,False,False,False,False
2026-01-31 00:50:56,user_102,476.02,3764fbda,-28.138255,-115.197019,71.94.164.96,0,0,5,2.0,402.832,1.1816836795487946,2.262520303670517,0.0,False,False,False,False,False,False,False
2026-01-31 05:23:56,user_102,94.21,3764fbda,-28.067849,-115.232976,79.38.253.19,0,5,5,3.0,409.48545454545456,0.23006922212799208,8.586537620249786,0.0,True,False,False,True,False,False,False
2026-02-01 01:48:56,user_102,45.51,3764fbda,-28.105283,-115.246848,213.235.228.109,0,1,6,2.0,383.21250000000003,0.11875917408748408,4.379277296102487,0.0,False,True,True,False,False,False,False
2026-02-01 20:25:56,user_102,70.13,3764fbda,-28.096444,-115.242609,1.40.59.201,0,20,6,2.0,357.23538461538465,0.1963131397957821,1.0671835865808257,0.0,False,False,False,False,False,False,True
2026-02-02 07:23:56,user_102,174.12,1e9b23bc,-28.119838,-115.262285,201.201.107.69,0,7,0,2.0,336.7278571428572,0.5170941349415276,3.2389796216436864,0.0,False,True,False,True,False,False,False
2026-01-15 13:20:02,user_103,534.57,98c7472a,-15.783512,136.550088,219.143.95.7,0,13,3,1.0,0.0,0.0,0.0,0.0,False,True,False,False,True,False,False
2026-01-15 21:56:02,user_103,1132.48,98c7472a,-15.735678,136.549639,141.110.28.155,0,21,3,2.0,534.57,2.1184877565145817,5.319115152285675,0.0,True,False,False,False,True,False,False
2026-01-16 01:40:02,user_103,117.07,98c7472a,-15.763521,136.520918,116.78.217.142,0,1,4,3.0,833.5250000000001,0.1404516961098947,4.362687601668308,0.0,False,True,False,False,False,False,True
2026-01-16 06:27:02,user_103,347.38,98c7472a,-15.728128,136.579636,135.173.180.124,0,6,4,4.0,594.7066666666667,0.5841199022487276,7.414763540817238,0.0,False,False,False,False,False,False,False
2026-01-16 12:33:02,user_103,214.06,98c7472a,-15.808596,136.551646,207.202.142.169,0,12,4,5.0,532.875,0.4017077175697865,9.435650507497112,0.0,False,True,False,False,True,False,False
2026-01-17 00:05:02,user_103,9.65,98c7472a,-15.814046,136.567223,168.44.188.171,0,0,5,4.0,469.1120000000001,0.020570780538549428,1.7733119011906913,0.0,False,False,True,False,False,False,False
2026-01-17 10:30:02,user_103,66.52,98c7472a,-15.734066,136.503782,57.141.207.113,0,10,5,3.0,392.535,0.16946259569210387,11.188294357086253,0.0,True,False,True,False,False,False,False
2026-01-17 23:59:02,user_103,2889.65,98c7472a,-15.749154,136.580023,216.189.132.175,0,23,5,3.0,345.9614285714286,8.3525207186598,8.330350942782111,0.0,True,False,False,False,True,False,False
2026-01-18 21:54:02,user_103,75.09,98c7472a,-15.791776,136.522596,134.45.161.113,0,21,6,2.0,663.9225,0.11310055013951177,7.760492301900293,0.0,False,True,True,False,False,False,False
2026-01-19 11:41:02,user_103,181.34,98c7472a,-15.776677,136.52391,176.9.62.215,0,11,0,2.0,598.4966666666667,0.3029924978696623,1.6848091563310286,0.0,False,False,False,True,False,False,False
2026-01-19 14:42:02,user_103,181.92,98c7472a,-15.779275,136.548985,34.167.82.19,0,14,0,3.0,556.7810000000001,0.3267352873032664,2.698666801198319,0.0,False,False,False,True,False,False,False
2026-01-20 13:50:02,user_103,2625.17,98c7472a,-15.802931,136.49816,125.185.154.26,0,13,1,2.0,522.7027272727273,5.022300177573555,6.040954375734562,0.0,False,True,False,False,True,False,False
2026-01-20 19:35:02,user_103,497.73,98c7472a,-15.818829,136.493068,62.153.226.221,0,19,1,2.0,697.9083333333333,0.7131738886434466,1.849817225898388,0.0,False,False,False,False,False,False,False
2026-01-21 01:41:02,user_103,349.59,98c7472a,-15.809584,136.516811,98.102.108.190,0,1,2,3.0,682.5100000000001,0.5122122752780178,2.740303731336642,0.0,False,True,False,False,False,False,False
2026-01-21 14:01:02,user_103,2127.91,98c7472a,-15.769802,136.569203,26.121.75.55,0,14,2,3.0,658.7299999999999,3.230321983210117,7.141007737275876,0.0,False,True,False,False,True,False,False
2026-01-22 02:35:02,user_103,804.95,98c7472a,-15.731177,136.550343,113.65.128.202,0,2,3,2.0,756.6753333333334,1.0637983882122937,4.745536721166931,0.0,True,False,False,False,True,False,False
2026-01-22 11:44:02,user_103,191.74,98c7472a,-15.795643,136.578287,214.76.119.208,0,11,3,3.0,759.6925,0.25239159265097394,7.76702925547975,0.0,False,False,False,True,False,False,False
2026-01-22 12:14:02,user_103,165.64,98c7472a,-15.748696,136.540526,151.153.128.119,0,12,3,4.0,726.2835294117647,0.22806520221401136,6.601426274026114,0.0,False,True,False,True,False,False,False
