tx_id,timestamp,user_id,amount,category,device_id,auth_method,lat,lon,ip_address,is_fraud
a22c3d4f-6f0,2026-01-14 08:20:51.704951,user_247,339.01,utilities,a0017720,Biometric,2.867093,98.555679,29.186.147.146,0
0131ff3b-622,2026-02-11 22:11:37.486858,user_142,113.82,food,bea29dfe,Biometric,-87.873349,123.865922,76.195.51.253,0
039a8ed5-f33,2026-01-13 08:22:13.259500,user_108,176.77,entertainment,b4fb0eb9,Password,36.092186,-23.586552,214.25.52.87,0
a06e8de5-010,2026-01-15 22:47:55.741035,user_368,244.31,utilities,f633cc2d,Password,39.590486,-123.849306,183.61.145.148,0
4fe54745-582,2026-01-30 12:42:57.870133,user_8,118.58,entertainment,4458a885,PIN,-27.530052,-125.767114,88.140.23.73,0
2ac1d5ca-4e5,2026-01-09 11:35:31.437892,user_271,398.82,utilities,1c221cea,Biometric,-24.96557,-163.07362,66.237.12.172,0
74b79620-4a7,2026-01-29 03:02:00.808515,user_61,68.58,entertainment,6ba25efe,Password,-56.577632,-18.794072,186.207.139.168,0
fed747be-afd,2026-01-09 03:33:34.088074,user_370,1830.69,tech,1bff3142,PIN,-59.127409,-167.888623,95.95.22.105,0
2a35ce30-303,2026-02-09 12:46:24.118364,user_362,44.78,food,72f60958,Password,-48.643278,47.209499,201.157.18.179,0
ba27bc64-396,2026-01-06 14:49:44.931478,user_385,175.18,grocery,fe7402cd,Biometric,-81.350347,61.432285,196.216.66.64,0
812faa38-96f,2026-01-22 17:17:01.487277,user_129,165.31,grocery,26f05fcf,Biometric,36.921003,24.684859,109.221.142.255,0
0990a647-cac,2026-01-16 12:52:09.930987,user_76,51.74,entertainment,9360715f,PIN,66.79343,-169.522247,48.94.217.141,0
0c7031eb-9f8,2026-01-03 06:54:39.528526,user_316,1203.1,tech,7ee1011a,Biometric,-42.952026,156.126509,131.17.200.97,0
d60bf603-a75,2026-01-14 10:31:24.699425,user_317,2884.32,tech,86433603,PIN,2.465702,165.354146,71.105.25.191,0
1fa3ed1f-615,2026-01-31 06:19:33.172370,user_122,317.69,tech,a5d04d53,Biometric,-29.687328,-119.076644,7.203.144.78,0
b1f81ad9-349,2026-02-04 23:07:44.895396,user_118,354.46,entertainment,f85e06a1,PIN,17.51432,115.373261,128.152.114.30,0
19d9d0b5-a96,2026-01-05 03:40:52.256396,user_320,66.65,food,3e2bf9c9,Password,21.770377,119.167611,145.71.78.63,0
231d260b-b36,2026-02-06 02:08:48.249742,user_30,301.57,entertainment,dc815fe7,Biometric,-40.78287,-30.438345,38.182.234.51,0
1e23da4b-9e2,2026-02-11 20:04:35.647646,user_482,1665.95,tech,e684390c,PIN,-9.767694,-137.572388,126.54.104.50,0
3322c68b-9be,2026-02-02 10:04:59.172522,user_309,22.81,grocery,b99b2b5a,Password,-48.32778,-32.004053,182.116.27.84,0
4b9c22f4-68e,2026-01-08 01:55:09.224217,user_89,1989.38,tech,b5122df8,PIN,7.273805,161.220743,111.241.17.163,0
eee13cae-b02,2026-02-06 23:05:01.727686,user_496,171.79,utilities,86379f04,Biometric,46.058834,36.601524,23.129.17.50,0
16c8e3d7-abf,2026-02-06 19:39:37.888642,user_355,334.67,entertainment,cdd7f460,Password,16.171427,-1.683437,223.207.179.67,0
c78f07cf-170,2026-02-01 15:40:15.488628,user_59,2492.29,tech,6fa17735,Password,64.813611,-77.956037,9.158.226.195,0
3b2d520b-a4f,2026-02-01 11:34:35.709427,user_265,2293.69,tech,9dd2f9de,PIN,48.350373,-104.950731,25.121.3.130,0
198d13a4-0cd,2026-01-03 13:05:33.278580,user_224,92.5,utilities,752a7d25,Password,-42.969941,69.463495,160.161.144.147,0
cd3566ef-5c3,2026-02-12 01:16:22.102037,user_7,82.62,utilities,4a15544d,Biometric,-71.284225,-155.38345,155.67.129.101,0
d9eb404c-185,2026-01-24 04:59:09.406063,user_477,2145.69,tech,e516b0d4,Biometric,-67.957423,74.22068,177.119.236.102,0
a9d1a28e-236,2026-01-30 21:52:51.369056,user_196,1573.9,tech,3f6c21f7,PIN,-67.385447,90.906684,149.8.199.111,0
f480b91e-700,2026-01-20 09:29:27.418199,user_478,412.07,entertainment,2fc3e649,Password,-40.391469,19.198819,133.242.234.23,0
2ed087d4-57b,2026-01-03 02:50:52.673032,user_250,238.5,utilities,14cb0564,Biometric,61.300256,-157.879635,89.157.179.29,0
d5f0fb6a-459,2026-01-27 10:04:38.340873,user_164,87.91,food,9bb96155,Biometric,29.022221,-140.520504,62.155.144.244,0
e2d903c8-a61,2026-01-30 01:40:36.887313,user_415,395.94,utilities,9620bee6,Biometric,-35.408107,-96.619913,161.207.20.101,0
0f037337-b9f,2026-02-04 03:29:10.324403,user_169,84.9,utilities,5f65c8ce,PIN,-71.956795,-131.033069,192.18.140.226,0
973b6977-e94,2026-01-28 00:43:18.794001,user_79,323.53,utilities,157d94a1,Biometric,77.048157,106.745191,30.5.110.2,0
c7774fae-613,2026-02-09 14:52:46.871797,user_168,1202.03,tech,afd380c4,Password,-64.453718,-12.175942,33.216.32.7,0
d6aa5382-e14,2026-01-06 08:06:48.950869,user_18,50.78,grocery,e9a1fa6f,PIN,-19.272365,88.74352,180.46.84.21,0
1ce97871-7cf,2026-01-11 04:04:27.180531,user_324,108.23,utilities,ea45ba41,PIN,-58.553575,77.1483,222.26.29.121,0
a7ac590c-42f,2026-01-20 03:17:18.762812,user_191,40.41,food,780b3657,Password,78.38557,-10.306216,46.85.196.209,0
df865633-ab7,2026-02-06 19:55:01.492880,user_312,2081.09,tech,c11f6bf5,Password,-76.969238,-48.613239,38.24.114.124,0
3fa2bde0-ba0,2026-01-21 02:08:06.080028,user_130,180.29,grocery,e912b4bf,Biometric,68.443114,-1.795904,28.80.232.196,0
8eefa5dd-d39,2026-01-17 14:16:55.072114,user_176,323.08,entertainment,07d924ce,Password,-51.571211,124.075852,209.191.1.113,0
282c6470-ef3,2026-01-31 14:26:51.369056,user_196,51.26,grocery,3f6c21f7,Password,-67.383485,90.897611,15.130.53.29,0
2a57e880-de9,2026-01-25 02:17:12.362995,user_424,146.07,utilities,090d9655,Password,-49.687436,-83.887799,95.119.41.4,0
f85b6d0a-54b,2026-02-06 06:02:24.702313,user_397,2425.6,tech,d6321d31,Password,-77.036225,-155.359515,124.228.13.45,0
673d2920-60e,2026-02-07 19:16:49.511852,user_392,96.1,food,cb6ad0c7,Biometric,21.221562,21.372446,161.66.227.223,0
92b26acd-cd1,2026-02-03 19:26:13.140644,user_67,170.09,entertainment,2d06e8cf,PIN,-88.541497,-122.747731,31.243.90.78,0
fb0d3cda-1e6,2026-01-09 21:06:39.535772,user_187,2749.11,tech,82af085c,Biometric,-30.480799,-1.140726,16.145.144.144,0
092c4801-698,2026-01-10 18:09:01.708275,user_151,96.32,grocery,f1738856,PIN,-27.208495,73.094778,2.0.44.125,0
9aad10ce-cab,2026-01-20 10:31:26.440327,user_345,1160.75,tech,fe1a1ba9,PIN,69.858929,32.940683,203.51.126.136,0
34f43404-8ff,2026-02-01 01:43:54.517558,user_383,296.43,entertainment,c28fa16b,Biometric,-59.64932,127.4469,157.50.130.181,0
d34794cc-5d0,2026-02-09 05:15:27.806837,user_452,458.48,entertainment,28dd2bfd,Password,5.903983,133.559047,78.68.74.80,0
8f660bbd-54f,2026-02-05 20:15:25.994217,user_154,90.84,utilities,278ed00d,PIN,54.987255,45.016224,191.35.233.62,0
b7461b72-5d0,2026-01-25 08:57:03.357329,user_454,61.35,food,91519998,Password,-4.591415,12.639873,19.30.52.60,0
008ffab9-38c,2026-01-03 13:16:29.346179,user_300,279.22,utilities,cf0671c7,Password,41.209571,-131.130928,50.175.219.215,0
b3bc912f-5fb,2026-02-02 16:20:46.153408,user_189,205.64,utilities,2c6a6e9a,Biometric,-26.617129,-124.788671,74.129.133.130,0
b783e1d5-d26,2026-01-31 03:09:35.207343,user_330,82.64,grocery,2332a50e,PIN,89.417647,-153.921615,189.24.65.41,0
3227e8d8-9c6,2026-01-14 06:21:13.259500,user_108,2916.17,tech,b4fb0eb9,Biometric,36.115527,-23.668766,99.36.166.234,0
c80b2af7-d31,2026-01-26 06:12:44.045246,user_35,90.03,food,0cd620c2,Biometric,55.571854,-147.244791,98.180.22.129,0
0be7728e-6a1,2026-01-18 12:49:42.630442,user_141,4159.94,travel,a881bfd3,Password,40.7128,-74.006,211.241.105.94,1
75175f39-735,2026-01-18 22:16:36.308087,user_121,17.73,entertainment,288b78b5,PIN,40.076508,-114.81777,136.157.224.88,0
87c5f526-011,2026-01-04 03:16:23.980515,user_32,322.31,utilities,7b3a4e3e,Biometric,-64.964581,-53.050186,189.217.149.38,0
eca391d4-7ba,2026-01-19 22:01:38.434542,user_401,974.73,tech,3bf0d9c1,PIN,77.984228,-15.946246,10.213.210.57,0
bb01b2a5-2c7,2026-01-18 23:42:16.569162,user_55,75.72,utilities,475287aa,Biometric,-83.636797,174.309187,161.168.40.51,0
9b2d5a2a-99b,2026-01-12 00:07:27.180531,user_324,2165.24,tech,ea45ba41,Password,-58.505118,77.114058,220.79.40.7,0
ea7917e1-9be,2026-01-18 04:28:18.266963,user_50,2190.44,tech,ae9bec36,Biometric,7.88055,-158.608755,143.227.36.245,0
57c5982c-f6a,2026-01-04 09:15:57.438146,user_232,305.36,utilities,20509c62,Biometric,-47.072639,-163.306017,195.207.182.200,0
69a9aff9-235,2026-01-25 15:11:53.782714,user_351,22.79,grocery,3e245fbf,PIN,-67.27046,120.423354,147.33.100.140,0
dc57546d-8c3,2026-01-07 23:24:16.574053,user_66,119.36,grocery,3e75c3b4,Password,74.070572,-140.938419,45.232.240.194,0
b6e1e7ac-9fc,2026-02-09 12:06:27.760239,user_340,193.84,grocery,2dea2d2d,Biometric,37.626301,-34.449159,54.25.74.57,0
fb38cd91-21f,2026-01-14 06:03:58.530973,user_336,127.85,food,90a3fbbf,Password,5.131314,-36.454864,139.97.72.132,0
a30a6658-b1b,2026-01-27 22:33:09.406405,user_413,2926.19,tech,495743a2,Password,-85.502476,135.344051,39.98.204.182,0
7af985ff-8ff,2026-01-15 05:48:58.530973,user_336,24.19,entertainment,90a3fbbf,Password,5.170799,-36.438971,154.183.245.90,0
d7654a18-e4d,2026-01-08 19:45:04.072936,user_92,2006.3,tech,533420e6,PIN,11.758263,0.648743,14.194.24.53,0
1b41a61e-85d,2026-01-09 19:00:31.437892,user_271,196.94,utilities,1c221cea,PIN,-24.99885,-163.028552,73.77.8.111,0
332cce0a-0e7,2026-01-05 20:18:50.177724,user_290,177.25,grocery,ab545a15,PIN,24.836161,96.594174,121.73.152.126,0
4024c424-aef,2026-02-03 15:33:52.159266,user_226,219.98,utilities,dcb51c53,Biometric,55.746009,74.180058,104.254.22.33,0
34396729-4b8,2026-02-10 23:35:03.181063,user_220,342.33,entertainment,8603156a,Biometric,-51.456191,-23.643701,177.8.167.101,0
1a3c2131-73d,2026-01-10 09:47:49.307207,user_306,44.86,grocery,1e5ebe54,PIN,54.793729,-108.622698,142.91.13.94,0
638e1388-8fa,2026-02-06 16:00:55.914232,user_254,23.73,food,fcef1972,Password,27.978714,43.141097,116.154.42.253,0
ed2e1bcd-0c0,2026-01-11 19:22:48.684722,user_181,351.62,utilities,f200c261,Biometric,70.831943,-150.547043,58.169.5.109,0
af65e8cc-f9c,2026-01-17 00:11:11.489700,user_294,1272.83,tech,4b87959f,Biometric,-6.560977,-117.010818,35.113.126.193,0
33fd862d-405,2026-01-28 14:33:49.165232,user_410,341.21,utilities,7eb0f62a,PIN,15.153534,-21.371485,156.91.40.124,0
a23ff67d-e95,2026-02-05 17:25:28.951762,user_205,82.17,grocery,c9c23e69,Password,40.516308,-76.934668,151.137.18.9,0
bd0b0fa2-8be,2026-01-25 22:56:38.754994,user_261,108.47,grocery,0d18ab95,Biometric,8.172797,36.541205,140.98.68.59,0
fbc398d8-2d6,2026-02-08 05:40:19.906408,user_75,33.56,grocery,0ff0a55c,PIN,19.424363,-2.333386,139.247.108.154,0
838b77ad-bc2,2026-02-01 12:20:25.292732,user_90,212.38,utilities,d36357b6,Password,-42.723705,100.153065,66.153.192.80,0
43a534d2-8e7,2026-01-06 00:31:13.706174,user_325,433.48,entertainment,774c0afa,Biometric,-3.702033,-28.076921,80.82.47.68,0
b5ae329d-776,2026-01-16 23:53:12.331138,user_155,262.9,tech,dafec8a9,PIN,75.243924,39.100737,204.81.204.95,0
98cd2655-529,2026-02-05 00:09:16.153803,user_425,130.71,grocery,6a8fcacb,Password,86.02342,45.13563,83.70.30.221,0
8cd74c27-929,2026-01-25 11:11:14.156961,user_488,368.17,utilities,6a18e5af,Biometric,67.736755,100.54848,52.87.205.75,0
2f120b9e-f4f,2026-01-15 21:59:26.728773,user_230,491.37,entertainment,727716ec,Password,24.399275,-90.579358,10.140.200.18,0
67465743-897,2026-01-04 07:03:33.278580,user_224,1868.44,tech,10275b53,Biometric,-42.958078,69.431259,78.40.27.255,0
54f6516e-a9d,2026-01-06 07:35:15.912473,user_347,158.9,grocery,5c56d9bc,Biometric,-23.88755,-140.576949,50.201.236.30,0
9e47a339-c0a,2026-01-02 18:13:16.262583,user_145,2632.51,tech,a5769411,PIN,-22.714608,173.859535,8.36.15.89,0
72173fa3-589,2026-01-14 23:12:21.448808,user_495,95.13,utilities,10cc4604,PIN,-33.274337,38.585589,115.230.183.79,0
e2ba9fce-aeb,2026-01-20 04:09:37.139092,user_416,371.01,tech,1db14bfc,Biometric,-72.251518,-13.5272,39.65.133.39,0
b9567731-8a4,2026-02-06 04:27:26.779129,user_486,474.36,entertainment,537d0bd1,PIN,-66.666094,28.322904,126.191.250.128,0
7210045a-823,2026-01-12 20:48:43.987519,user_432,2335.54,tech,b62edb49,Password,-7.499466,-124.209119,25.124.99.21,0
5200044b-314,2026-02-04 15:54:13.140644,user_67,103.99,utilities,2d06e8cf,Password,-88.484466,-122.745478,9.137.9.156,0
c5f833cf-f4c,2026-01-04 08:37:33.278580,user_224,177.5,utilities,752a7d25,PIN,-42.952913,69.453577,4.15.3.86,0
ab9b153d-35f,2026-01-20 13:25:38.434542,user_401,82.43,food,3bf0d9c1,Biometric,77.974767,-16.011574,141.164.169.76,0
d5ee2587-6c9,2026-01-30 15:29:02.390931,user_292,319.3,utilities,92a81713,Password,-26.775,59.885934,91.218.239.124,0
12767d13-f09,2026-01-29 11:16:49.165232,user_410,131.59,food,e5dd98f1,Password,15.157922,-21.34495,180.235.142.187,0
54eb4c91-b78,2026-01-27 09:32:38.137779,user_364,60.59,grocery,a5a1c825,Biometric,-23.371075,173.04853,68.176.24.131,0
407d0aff-cb5,2026-01-27 21:13:45.763762,user_46,359.62,utilities,e7c421c7,Biometric,80.20728,-38.274523,2.233.27.239,0
63561add-685,2026-02-08 00:50:16.105749,user_41,9.09,food,119c4ea3,Password,-18.795809,-108.858785,28.241.60.250,0
63b664f4-045,2026-02-01 23:33:49.753433,user_146,115.03,food,53a3dd5a,Biometric,7.953226,-109.408237,128.96.165.224,0
103056b7-9e4,2026-01-07 04:09:30.588371,user_110,2826.66,tech,d39e198b,PIN,-36.870692,48.218511,177.116.223.193,0
5b923c67-129,2026-01-31 20:43:33.172370,user_122,1425.63,tech,a5d04d53,Biometric,-29.672704,-119.134381,204.217.93.151,0
4d2551eb-af9,2026-01-20 23:39:22.196994,user_123,220.33,entertainment,faf14ff0,PIN,46.606357,-33.237397,146.4.97.186,0
61a451ff-700,2026-02-03 00:34:38.296652,user_268,190.91,grocery,43f9cd6b,Biometric,-7.371028,157.786004,33.248.240.230,0
38491ecc-889,2026-01-20 12:01:18.762812,user_191,74.63,grocery,780b3657,Biometric,78.341503,-10.258512,89.6.5.173,0
8bb4995a-d97,2026-01-04 17:55:30.398738,user_297,11.43,food,5c9deee0,Password,-23.603996,139.903369,41.56.136.155,0
ea06f94b-e31,2026-01-30 19:19:14.925097,user_356,122.67,food,dc08bf29,Password,28.199059,-0.294092,195.126.21.236,0
8db3c2c1-02d,2026-01-21 04:38:04.816908,user_22,66.54,grocery,885f6e66,Password,62.28854,-137.686091,212.134.34.127,0
929daf9f-014,2026-01-07 06:15:48.950869,user_18,46.49,food,e9a1fa6f,Password,-19.31385,88.712571,133.114.183.235,0
bdce635f-bf9,2026-01-03 22:11:35.113819,user_455,363.12,utilities,4f1e1a37,Biometric,61.205763,-78.943202,219.0.213.44,0
a55bc44f-e7d,2026-01-31 23:35:20.011066,user_473,402.56,entertainment,8dda4ff2,PIN,-47.834714,-151.19797,169.36.119.240,0
9dec2b83-388,2026-01-17 00:26:12.036199,user_150,20.61,grocery,f0b6f83f,Biometric,-19.631991,133.855077,173.141.250.231,0
ccb68571-abc,2026-01-15 16:51:52.186257,user_227,64.82,utilities,be4969ec,Password,86.071364,-1.821835,131.123.25.19,0
fd75a5f3-eea,2026-02-03 21:34:15.345014,user_485,135.88,grocery,ea074d80,Biometric,69.733198,-41.523324,199.236.42.243,0
4a68369c-12b,2026-01-01 16:29:26.385586,user_15,2066.46,tech,f143262f,PIN,12.402769,139.888761,144.11.68.22,0
94a1eab0-b9c,2026-01-19 19:05:23.083716,user_185,193.92,tech,3e49fd09,Password,7.129085,-132.698534,26.150.84.176,0
a7cd13cb-abd,2026-02-09 17:30:39.565961,user_39,81.77,food,50f0fd0a,Biometric,-5.646954,-51.881492,116.143.235.246,0
31891f48-e66,2026-01-07 04:31:34.301883,user_376,231.21,utilities,b1850eb8,PIN,-10.179084,149.874891,60.215.98.60,0
4e40bfba-a8c,2026-01-14 18:22:37.124955,user_313,120.06,utilities,3bf2025f,PIN,-74.853215,-104.725418,137.192.214.201,0
cec56969-5d4,2026-01-25 03:26:50.942493,user_44,337.24,entertainment,be0f051b,Password,-53.947286,-37.976806,59.105.99.107,0
3f05557c-502,2026-01-28 09:31:38.137779,user_364,120.09,food,a5a1c825,PIN,-23.317494,173.076402,166.250.93.59,0
2261ddef-5c0,2026-01-13 16:37:48.268643,user_252,281.47,entertainment,f4e7069a,Biometric,75.952583,163.060951,149.56.83.206,0
7202fae5-767,2026-01-25 05:45:50.942493,user_44,205.1,entertainment,be0f051b,Password,-53.960424,-38.024996,51.140.217.145,0
2cff45f8-1bd,2026-01-29 15:11:26.365841,user_64,92.75,grocery,3c20592f,Password,-44.464363,173.755599,133.63.14.151,0
d391d017-dbd,2026-01-24 21:38:10.683062,user_327,116.33,food,27046f25,Biometric,66.775156,130.961809,76.146.87.63,0
a06a187d-e2e,2026-02-01 16:52:35.709427,user_265,90.68,entertainment,9dd2f9de,Password,48.352564,-104.910905,68.211.90.86,0
81d67019-d97,2026-01-02 20:59:16.262583,user_145,106.19,entertainment,70d9c9f8,Biometric,-22.760364,173.875674,153.237.185.25,0
e80382eb-367,2026-02-02 21:02:08.083336,user_257,90.81,food,3098f7b2,PIN,75.156244,44.496828,80.173.240.18,0
8a284792-ffa,2026-01-24 00:15:54.291126,user_172,165.92,grocery,93f277cc,PIN,-12.835523,142.356859,20.193.153.246,0
e4354021-392,2026-01-13 07:26:40.093842,user_333,1308.1,tech,8787ea21,Biometric,52.9036,116.165938,185.79.221.120,0
82aa5c46-804,2026-02-06 12:49:25.994217,user_154,121.68,food,19597b5a,Biometric,55.002173,45.035823,87.73.146.198,0
3d274ad5-a9a,2026-01-08 09:44:42.404246,user_212,121.41,utilities,d9e604b3,Biometric,58.894546,-124.940628,168.84.233.114,0
723b80d4-23e,2026-01-18 03:57:55.072114,user_176,115.3,food,3712f2d1,Password,-51.585603,124.015496,106.86.212.209,0
f06dca24-7bc,2026-01-16 06:31:26.728773,user_230,19.04,food,e95f176c,Biometric,24.421079,-90.541459,46.1.33.225,0
1017ab44-3b5,2026-01-29 02:31:20.117860,user_461,467.54,entertainment,392612e9,Biometric,40.750742,168.491937,121.223.69.46,0
8494205c-34e,2026-01-13 20:58:14.283050,user_239,253.71,entertainment,d8741408,Biometric,29.484169,-132.821038,219.143.95.7,0
7463835e-eaf,2026-01-17 15:03:00.046686,user_180,3429.99,tech,3873e57f,Password,-59.430094,5.291839,209.70.230.53,1
1a6cf459-52f,2026-02-05 21:50:35.588498,user_68,384.29,entertainment,eadf5085,PIN,49.028283,69.41035,145.128.242.123,0
94213090-436,2026-01-02 23:25:31.202167,user_283,80.34,grocery,efc9909e,Password,-27.685893,107.356597,5.100.11.95,0
5d8416e0-60e,2026-01-28 23:18:00.923750,user_60,81.81,grocery,505cc686,Password,-37.06489,15.565411,132.251.74.2,0
f9012b9c-605,2026-02-07 12:49:23.435931,user_260,216.74,tech,ac2a4f71,PIN,42.86851,140.820844,220.252.168.200,0
585409d9-de2,2026-01-17 09:38:09.930987,user_76,505.36,tech,f1578470,PIN,66.776918,-169.502214,31.109.114.35,0
8078636d-01b,2026-01-14 07:27:55.428118,user_303,2502.04,tech,081fc6dc,Password,-73.81896,-142.948141,222.19.166.113,0
83b8fa05-13b,2026-02-05 02:33:10.324403,user_169,196.08,grocery,5f65c8ce,Password,-71.941829,-131.011141,141.137.127.8,0
5cbaa496-284,2026-01-30 11:47:31.685615,user_135,1775.14,tech,25440fe0,Password,-74.937565,-22.49695,135.146.184.233,0
cfa9026b-6a2,2026-02-03 13:26:55.219140,user_396,124.14,food,d40e53ce,PIN,25.338699,-66.243059,39.64.240.245,0
7aa1219a-7a9,2026-01-18 03:04:33.788535,user_225,103.0,utilities,0aba590e,Biometric,-35.885648,-156.470538,101.82.142.222,0
05bf0618-693,2026-02-10 11:25:37.634994,user_434,80.21,food,a995ecc3,Password,-54.162313,162.090244,114.11.209.66,0
227d4660-293,2026-01-28 23:12:06.087479,user_235,277.67,entertainment,507b9072,Password,64.059373,-106.02977,130.130.26.98,0
0e503fd8-259,2026-01-07 04:15:11.214937,user_152,387.88,entertainment,b379cb1e,Password,-73.009807,161.111587,106.225.111.11,0
996f7e88-67c,2026-01-20 18:54:27.418199,user_478,69.72,entertainment,2fc3e649,Biometric,-40.339487,19.235586,194.19.17.33,0
a9681fc1-ba5,2026-01-06 23:00:17.550959,user_148,478.1,entertainment,cde22f1c,Biometric,39.387442,-21.531545,172.175.156.233,0
fe268e77-9b4,2026-01-29 17:06:03.738357,user_109,886.28,tech,96fc734d,PIN,31.839029,-141.761569,31.105.211.217,0
6928043e-d49,2026-01-02 20:04:36.697722,user_25,754.45,tech,568cc69b,PIN,31.154908,-115.053337,139.163.253.106,0
43b7a0ef-82c,2026-01-05 11:31:44.920483,user_348,193.08,grocery,450f69ee,Biometric,-88.59013,-14.462104,109.123.148.223,0
97314c91-98b,2026-01-13 14:19:40.093842,user_333,167.37,entertainment,8787ea21,PIN,52.87993,116.134602,88.52.157.102,0
043d72db-1bc,2026-01-12 10:43:06.985356,user_435,65.59,food,ed1115d7,PIN,-26.392354,-23.417927,103.173.222.190,0
18a70609-9b0,2026-02-01 22:05:34.061008,user_479,6.81,grocery,d64acb1f,Biometric,-19.34357,56.13275,104.159.228.205,0
80da2ed7-880,2026-01-13 21:16:48.268643,user_252,1457.26,tech,a08dd21b,PIN,75.905285,163.078898,178.251.105.133,0
e6e8790b-215,2026-02-12 01:19:07.850161,user_367,148.64,grocery,584fc85b,Password,10.444397,29.957872,128.19.170.6,0
adb610f4-c65,2026-01-25 11:33:10.683062,user_327,230.35,utilities,27046f25,Biometric,66.791795,130.893466,154.236.124.175,0
